subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,region,event_count,cell_count,training_seed_count,context_count,source_event_predictions_sha256_count,source_event_predictions_sha256_set_sha256,source_curve_sha256_count,source_curve_sha256_set_sha256,empirical_fraction_cell_mean,empirical_fraction_cell_sd,empirical_fraction_mean_of_seed_means,empirical_fraction_initialization_sd_across_seed_means,empirical_fraction_mean_context_sd_within_seed,mean_prediction_cell_mean,mean_prediction_cell_sd,mean_prediction_mean_of_seed_means,mean_prediction_initialization_sd_across_seed_means,mean_prediction_mean_context_sd_within_seed,empirical_standard_error_cell_mean,empirical_standard_error_cell_sd,empirical_standard_error_mean_of_seed_means,empirical_standard_error_initialization_sd_across_seed_means,empirical_standard_error_mean_context_sd_within_seed,reference_only_z_cell_mean,reference_only_z_cell_sd,reference_only_z_mean_of_seed_means,reference_only_z_initialization_sd_across_seed_means,reference_only_z_mean_context_sd_within_seed,reference_only_G1_cell_mean,reference_only_G1_cell_sd,reference_only_G1_mean_of_seed_means,reference_only_G1_initialization_sd_across_seed_means,reference_only_G1_mean_context_sd_within_seed,reference_only_G2_cell_mean,reference_only_G2_cell_sd,reference_only_G2_mean_of_seed_means,reference_only_G2_initialization_sd_across_seed_means,reference_only_G2_mean_context_sd_within_seed,reference_only_G3_cell_mean,reference_only_G3_cell_sd,reference_only_G3_mean_of_seed_means,reference_only_G3_initialization_sd_across_seed_means,reference_only_G3_mean_context_sd_within_seed,pointwise_sd_proxy_cell_mean,pointwise_sd_proxy_cell_sd,pointwise_sd_proxy_mean_of_seed_means,pointwise_sd_proxy_initialization_sd_across_seed_means,pointwise_sd_proxy_mean_context_sd_within_seed,combined_proxy_full_width_pp_cell_mean,combined_proxy_full_width_pp_cell_sd,combined_proxy_full_width_pp_mean_of_seed_means,combined_proxy_full_width_pp_initialization_sd_across_seed_means,combined_proxy_full_width_pp_mean_context_sd_within_seed,combined_proxy_z_cell_mean,combined_proxy_z_cell_sd,combined_proxy_z_mean_of_seed_means,combined_proxy_z_initialization_sd_across_seed_means,combined_proxy_z_mean_context_sd_within_seed,combined_proxy_G1_cell_mean,combined_proxy_G1_cell_sd,combined_proxy_G1_mean_of_seed_means,combined_proxy_G1_initialization_sd_across_seed_means,combined_proxy_G1_mean_context_sd_within_seed,combined_proxy_G2_cell_mean,combined_proxy_G2_cell_sd,combined_proxy_G2_mean_of_seed_means,combined_proxy_G2_initialization_sd_across_seed_means,combined_proxy_G2_mean_context_sd_within_seed,combined_proxy_G3_cell_mean,combined_proxy_G3_cell_sd,combined_proxy_G3_mean_of_seed_means,combined_proxy_G3_initialization_sd_across_seed_means,combined_proxy_G3_mean_context_sd_within_seed,empirical_fraction_training_subset_sd_across_subset_means,mean_prediction_training_subset_sd_across_subset_means,empirical_standard_error_training_subset_sd_across_subset_means,reference_only_z_training_subset_sd_across_subset_means,reference_only_G1_training_subset_sd_across_subset_means,reference_only_G2_training_subset_sd_across_subset_means,reference_only_G3_training_subset_sd_across_subset_means,pointwise_sd_proxy_training_subset_sd_across_subset_means,combined_proxy_full_width_pp_training_subset_sd_across_subset_means,combined_proxy_z_training_subset_sd_across_subset_means,combined_proxy_G1_training_subset_sd_across_subset_means,combined_proxy_G2_training_subset_sd_across_subset_means,combined_proxy_G3_training_subset_sd_across_subset_means
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,Overall,114400,30,3,10,30,7ec29b15208798a5d8c404465237f9dc29a252a30259d52d180b33618011ab02,30,a4b41757b452bbf96a5263d32651bce02acbaf844b1552128a28e4cdc691fef8,0.40160839160839157,5.646012854083702e-17,0.4016083916083916,0.0,0.0,0.3851640767630845,0.017338425087690873,0.3851640767630846,0.013694714813855079,0.013466220903191384,0.0014493761962910486,0.0,0.0014493761962910488,2.655742100606481e-19,0.0,11.345787855070324,11.962681001702578,11.345787855070322,9.448695824382808,9.291045994581273,0.061949780002767726,0.17366268792608422,0.06194978000276772,0.006348810173442151,0.1778065993845053,0.1112825507051181,0.279670500603867,0.1112825507051181,0.019136801738958136,0.2891662138170237,0.14838036156030576,0.3340911384266076,0.1483803615603058,0.04348693880789109,0.34305425941859946,0.1310341632793824,0.0032153898507945888,0.13103416327938236,0.0030683237108309496,0.0018896947865569438,26.20843669005204,0.6430391773577491,26.20843669005204,0.6136274717328992,0.37791610886315247,0.12571791141257585,0.13195821667621768,0.12571791141257585,0.10243391397958682,0.10390575594625008,0.6748982814894099,0.00961601050780007,0.6748982814894099,0.006387771784846254,0.007085692635254176,0.9509523277318847,0.00443431835152111,0.9509523277318847,0.0029343391943416532,0.0032596263007984706,0.996848516780904,0.0005766694788266845,0.9968485167809039,0.0003790919149709243,0.00042221278760321343,,,,,,,,,,,,,
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,FE,8522,30,3,10,30,7ec29b15208798a5d8c404465237f9dc29a252a30259d52d180b33618011ab02,30,a4b41757b452bbf96a5263d32651bce02acbaf844b1552128a28e4cdc691fef8,0.2028866463271532,5.646012854083702e-17,0.20288664632715325,0.0,0.0,0.15373026073138124,0.020952053426639587,0.15373026073138124,0.020053484751380288,0.013104008424023547,0.0043562822355108725,1.7643790169011568e-18,0.004356282235510871,0.0,0.0,11.284022232321536,4.809617993950406,11.284022232321538,4.603348375344323,3.0080714966547184,0.007152529613966034,0.03489373070766913,0.007152529613966033,0.012388544674298568,0.019950580960308596,0.02503960694899565,0.10332190042825558,0.025039606948995652,0.0433698642408267,0.05794508020022581,0.054631375545082725,0.18276589551889813,0.05463137554508272,0.09462332248061466,0.0987355692888155,0.08755345770161978,0.006307341058144998,0.08755345770161976,0.006621220716517262,0.0030764390069590673,17.532458710782983,1.2599491857563758,17.532458710782986,1.3226528047407278,0.61452987423699,0.5682264246643509,0.2614426484638862,0.5682264246643509,0.2428059397302284,0.1705120400668861,0.5978529111774716,0.06449924695810652,0.5978529111774717,0.05756468234161018,0.04125512413963398,0.9107651723687121,0.036657276990597024,0.9107651723687121,0.03177255762912753,0.023442613907423405,0.9904410605042503,0.006679531538119912,0.9904410605042502,0.005507204732902121,0.004251391207949941,,,,,,,,,,,,,
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,SE,1356,30,3,10,30,7ec29b15208798a5d8c404465237f9dc29a252a30259d52d180b33618011ab02,30,a4b41757b452bbf96a5263d32651bce02acbaf844b1552128a28e4cdc691fef8,0.2175516224188791,5.646012854083702e-17,0.21755162241887901,0.0,2.925694557147251e-17,0.193271182639722,0.01237744367528595,0.19327118263972207,0.011313934651650539,0.00824940984609245,0.01120415647963741,1.7643790169011568e-18,0.011204156479637411,2.1245936804851847e-18,1.828559098217032e-18,2.1670921700606924,1.104718922640976,2.1670921700606924,1.0097979863287916,0.7362812060939209,0.20648625817404626,0.2080540779064495,0.2064862581740463,0.16382174819271186,0.1457365742330267,0.46125139534515797,0.30880637582274634,0.46125139534515786,0.27898315207400615,0.20782672779204728,0.7131011871836193,0.2826167150832836,0.7131011871836191,0.27201863373321455,0.16635483987648456,0.10599607979172403,0.010294214648342554,0.10599607979172403,0.012157092195826153,0.002039281982002918,21.318331041075467,2.047972126665416,21.318331041075464,2.4186440117124226,0.40549041275771636,0.23376510041405202,0.13165899691068964,0.233765100414052,0.12312524239503347,0.08377065232727428,0.6658113116730539,0.01670630585807466,0.6658113116730539,0.015736817127230025,0.009583543261844022,0.9467038741183417,0.007899136518574134,0.9467038741183417,0.0074009721390871286,0.004514839021973087,0.9962834403167604,0.0010703613044922915,0.9962834403167605,0.0009933626310246269,0.0006083005362604406,,,,,,,,,,,,,
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,DEP,828,30,3,10,30,7ec29b15208798a5d8c404465237f9dc29a252a30259d52d180b33618011ab02,30,a4b41757b452bbf96a5263d32651bce02acbaf844b1552128a28e4cdc691fef8,0.7705314009661838,2.2584051416334807e-16,0.7705314009661836,1.3597399555105182e-16,1.1702778228589004e-16,0.8162725286098571,0.024819358213014966,0.8162725286098569,0.026809898322461154,0.011008928388992261,0.014613075719857616,5.2931370507034704e-18,0.014613075719857621,0.0,0.0,-3.130150593931167,1.6984349283353186,-3.1301505939311673,1.834651296990777,0.7533614825544425,0.14887765007757073,0.23192573798127478,0.14887765007757084,0.23806926535113243,0.08579555369431847,0.2889240247569884,0.3669791607848859,0.2889240247569884,0.4066861482419119,0.12384274270447027,0.43066204692148263,0.40723543797865064,0.43066204692148263,0.4482332149920924,0.14094604178065112,0.09350932014521342,0.006645952936546006,0.09350932014521342,0.006624827350155806,0.0036948946673646516,18.92994187425896,1.3130199887760197,18.92994187425896,1.3086156106155498,0.7301792779155246,-0.5008416250175688,0.29007042262300387,-0.5008416250175688,0.3115948240311704,0.13313440286526837,0.6091915104301443,0.058172108936576004,0.6091915104301443,0.06064205187463735,0.027314729447630307,0.9172846271128463,0.03070105082280438,0.9172846271128462,0.03152428036771742,0.014877282408375006,0.9916593431178559,0.004963959846693374,0.9916593431178558,0.004969318039208043,0.0025137539141120856,,,,,,,,,,,,,
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,feature,790,30,3,10,30,7ec29b15208798a5d8c404465237f9dc29a252a30259d52d180b33618011ab02,30,a4b41757b452bbf96a5263d32651bce02acbaf844b1552128a28e4cdc691fef8,0.3341772151898734,0.0,0.3341772151898734,0.0,0.0,0.20100892655572078,0.06498590421224282,0.20100892655572078,0.07413670602510825,0.020245715470845537,0.016782405043235256,0.0,0.016782405043235256,0.0,0.0,7.93499431643326,3.872264079243975,7.934994316433261,4.417525726146842,1.2063655607577108,0.0029582485998725723,0.00990713227646646,0.0029582485998725723,0.00295570770261602,0.007565142871125356,0.019832193972507448,0.05652130355550824,0.019832193972507444,0.01791248914692033,0.04482885302167582,0.06886202235591118,0.16171690595224264,0.06886202235591118,0.05963629636174116,0.12920695170099142,0.13096985138232306,0.020191846159511834,0.13096985138232306,0.023319794204980576,0.005879732881346417,26.413539637672265,4.001695235544368,26.41353963767226,4.621171078626227,1.1661800674534473,1.1116469246924872,0.7182789553684092,1.1116469246924874,0.8344925899403882,0.1952491033792552,0.43928063665721695,0.21789054341384803,0.43928063665721684,0.25602704449480956,0.049237299501942146,0.7607013988197202,0.21404922490464284,0.7607013988197203,0.25140897460718553,0.04393278392020646,0.9328535198123507,0.08598481103130982,0.9328535198123508,0.09873888447007313,0.01865808597948943,,,,,,,,,,,,,
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,Overall,114400,30,3,10,30,4e0ebb9b32f6c3f19bc5ce8ff420ee8f5d13eb05a01e531026c8e9430f1908b5,30,11e5b642046a69fdf6a75d6c7afede68e337d3f0b020227e73bfe66786534e1d,0.40160839160839157,5.646012854083702e-17,0.4016083916083916,0.0,0.0,0.3620852340687783,0.01681183831743568,0.36208523406877835,0.019663138018325647,0.004134115099956833,0.0014493761962910486,0.0,0.0014493761962910488,2.655742100606481e-19,0.0,27.269081443970855,11.599361408347361,27.269081443970858,13.566621328985267,2.8523409660901193,6.853778304153717e-10,3.753260236617712e-09,6.853778304153717e-10,1.1871092246607495e-09,2.1669154942133153e-09,1.2104142051809024e-07,6.625005689287833e-07,1.2104142051809024e-07,2.0964989015764228e-07,3.824747483351293e-07,8.19270772527784e-06,4.475547767526487e-05,8.19270772527784e-06,1.4190186031743261e-05,2.583454073259268e-05,0.05933434644950049,0.002177525978329809,0.05933434644950048,0.002538209746145584,0.0005498933550619967,11.870413926139783,0.4353717036003171,11.870413926139785,0.5074863832192721,0.1099452204688968,0.6720113138698554,0.2941722073590425,0.6720113138698552,0.3446580918541654,0.07035398003116265,0.5681214785540417,0.07157537610813137,0.5681214785540416,0.08332319773376723,0.01797087320773755,0.8938993256975081,0.03937670228772143,0.893899325697508,0.04543915428649818,0.010746628147356734,0.9874676028544715,0.006762208831400545,0.9874676028544717,0.007682734453476663,0.002064923544961297,,,,,,,,,,,,,
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,FE,8522,30,3,10,30,4e0ebb9b32f6c3f19bc5ce8ff420ee8f5d13eb05a01e531026c8e9430f1908b5,30,11e5b642046a69fdf6a75d6c7afede68e337d3f0b020227e73bfe66786534e1d,0.2028866463271532,5.646012854083702e-17,0.20288664632715325,0.0,0.0,0.10795228677039412,0.021391119787946975,0.1079522867703941,0.009820553381584817,0.02047279731426618,0.0043562822355108725,1.7643790169011568e-18,0.004356282235510871,0.0,0.0,21.79251812081592,4.910407230636744,21.792518120815924,2.254342774563859,4.699603057712648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038473512604381546,0.003928778371349652,0.03847351260438154,0.0029971913597065234,0.003147715470066399,7.744392621948961,0.7804171158087148,7.744392621948962,0.5954899713386259,0.6251988783828721,2.5317819993286927,0.8446039070236526,2.5317819993286927,0.46159376038197547,0.7747320431920279,0.11346307846220714,0.11058658966191769,0.11346307846220716,0.06252023093702458,0.09582117219606501,0.35129890736298564,0.22976899867957543,0.3512989073629857,0.12522994712258603,0.21106944018528315,0.6528531740395077,0.25786019349258543,0.6528531740395075,0.1311245451820452,0.23988930486732332,,,,,,,,,,,,,
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,SE,1356,30,3,10,30,4e0ebb9b32f6c3f19bc5ce8ff420ee8f5d13eb05a01e531026c8e9430f1908b5,30,11e5b642046a69fdf6a75d6c7afede68e337d3f0b020227e73bfe66786534e1d,0.2175516224188791,5.646012854083702e-17,0.21755162241887901,0.0,2.925694557147251e-17,0.21055060738925077,0.006135286840074325,0.21055060738925077,0.004090787949504584,0.005282337950701289,0.01120415647963741,1.7643790169011568e-18,0.011204156479637411,2.1245936804851847e-18,1.828559098217032e-18,0.6248587336629928,0.5475902493172673,0.6248587336629928,0.3651134252667062,0.4714623506286691,0.5511825975804109,0.12501278765222312,0.5511825975804109,0.08496022567060128,0.0983591780286936,0.8763193041274892,0.08583184896214406,0.8763193041274892,0.060275163502186355,0.06283458706118507,0.9816162217767583,0.021170434219001198,0.9816162217767584,0.015028408187462363,0.014057478853056618,0.047737197250165606,0.004466614066539994,0.0477371972501656,0.005230553851978893,0.0010612420541881843,9.80885954158454,0.8705671374652929,9.808859541584537,1.019599443017496,0.20646797903510905,0.14739915452571706,0.13402002431152724,0.14739915452571703,0.0944325228284548,0.1113450696141789,0.6733771162506916,0.011105539745177005,0.6733771162506915,0.008297580356393395,0.007504109090555197,0.9502470429296017,0.005140507242125662,0.9502470429296016,0.003841800993521202,0.0034499157248479135,0.9967560144148929,0.000672482348030796,0.9967560144148928,0.0005026441273816577,0.0004463857858486054,,,,,,,,,,,,,
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,DEP,828,30,3,10,30,4e0ebb9b32f6c3f19bc5ce8ff420ee8f5d13eb05a01e531026c8e9430f1908b5,30,11e5b642046a69fdf6a75d6c7afede68e337d3f0b020227e73bfe66786534e1d,0.7705314009661838,2.2584051416334807e-16,0.7705314009661836,1.3597399555105182e-16,1.1702778228589004e-16,0.860774569156833,0.012671229388440614,0.8607745691568333,0.013048747977771655,0.006640760199562996,0.014613075719857616,5.2931370507034704e-18,0.014613075719857621,0.0,0.0,-6.175508149048917,0.8671158373060202,-6.175508149048916,0.8929501378029434,0.454439594160106,8.833498443028276e-06,2.1514751112142438e-05,8.833498443028276e-06,1.4979665069905234e-05,1.075489415124372e-05,0.00035822945042732386,0.000749609892771205,0.0003582294504273238,0.0005919071443543949,0.000358162611799937,0.006144692654543427,0.010694557295544966,0.006144692654543427,0.009583109802314043,0.004865282803805034,0.040520459386806866,0.004323982230208326,0.040520459386806866,0.0043478693760152605,0.0022925096319331563,8.620277394152668,0.8084121607947979,8.620277394152666,0.8141159554863194,0.42870959071106246,-2.140683598059478,0.5215456219970047,-2.1406835980594785,0.5177116887107707,0.2793887349478918,0.15290233400753223,0.09551149250500422,0.1529023340075322,0.10048186922305129,0.04809630099754112,0.4550900070638331,0.18208183614155754,0.4550900070638331,0.18558733128403657,0.09502045241226609,0.7789014010248404,0.15759285727442265,0.7789014010248406,0.14751367955856973,0.08448414948944165,,,,,,,,,,,,,
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,feature,790,30,3,10,30,4e0ebb9b32f6c3f19bc5ce8ff420ee8f5d13eb05a01e531026c8e9430f1908b5,30,11e5b642046a69fdf6a75d6c7afede68e337d3f0b020227e73bfe66786534e1d,0.3341772151898734,0.0,0.3341772151898734,0.0,0.0,0.38390725783694013,0.054403105544665126,0.3839072578369402,0.051246993967845746,0.03503187491271731,0.016782405043235256,0.0,0.016782405043235256,0.0,0.0,-2.963225027578049,3.241675159460785,-2.963225027578049,3.05361441556332,2.087416840581985,0.1508841976538872,0.2329350240995683,0.15088419765388716,0.14806204910649806,0.17437127021411278,0.3073588769051416,0.3509727456713601,0.3073588769051416,0.2671635109600928,0.25947208785014597,0.4740631699024569,0.40201018075842737,0.47406316990245684,0.34634422185626773,0.2805302217726762,0.08344795428394791,0.004078691372724444,0.08344795428394791,0.004571413367265715,0.0013205113897836855,17.024507001035456,0.7994505019784143,17.024507001035456,0.8959638910472497,0.2589038359822306,-0.5962951975660293,0.6703572309155159,-0.5962951975660293,0.6429929017935377,0.4164179149346876,0.5423340850501948,0.14994321069297564,0.5423340850501948,0.13127870956730792,0.09381770524526883,0.8640550054770467,0.11922121750267467,0.8640550054770468,0.09774776268211131,0.07194688245649654,0.9758692012632607,0.03736993066696573,0.9758692012632609,0.02752769263587024,0.021454804201997756,,,,,,,,,,,,,
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,Overall,114400,30,3,10,30,6b63c61a000b07df2d5b14fd6075844693046d621c01d53bc8448b6ea61b4c98,30,0c9a60564a7e3db226ccb86c3dbe8f127c74122399417348e5d5b9f145cb368d,0.40160839160839157,5.646012854083702e-17,0.4016083916083916,0.0,0.0,0.435703268497159,0.01589720479000934,0.43570326849715907,0.01869800129048141,0.003275549384835808,0.0014493761962910486,0.0,0.0014493761962910488,2.655742100606481e-19,0.0,-23.523828372520637,10.968308180229718,-23.52382837252064,12.900723316920473,2.2599718369999002,0.0,0.0,0.0,0.0,0.0,2.7015426932545474e-16,8.813006291513402e-16,2.7015426932545474e-16,4.679209203533339e-16,4.732998607784861e-16,4.593954846162281e-13,1.4777784805148064e-12,4.593954846162281e-13,7.956963201230337e-13,7.909081762934952e-13,0.028818280282864935,0.00016603000078309351,0.02881828028286493,9.940394549964869e-05,0.00012387655945674304,5.770941124903746,0.03316431710929584,5.770941124903746,0.01985586228251494,0.024744131512658817,-1.1808779734786663,0.5483578567126383,-1.1808779734786663,0.6440221641760184,0.1180538919553899,0.41631930076125623,0.17652553139125934,0.41631930076125623,0.20808945870197693,0.03497557332274519,0.7618406774893739,0.16599741226395867,0.7618406774893739,0.19733702133384776,0.027313407365529452,0.9432091614255149,0.05975276546713983,0.9432091614255151,0.07095330473297932,0.008933045004879112,,,,,,,,,,,,,
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,FE,8522,30,3,10,30,6b63c61a000b07df2d5b14fd6075844693046d621c01d53bc8448b6ea61b4c98,30,0c9a60564a7e3db226ccb86c3dbe8f127c74122399417348e5d5b9f145cb368d,0.2028866463271532,5.646012854083702e-17,0.20288664632715325,0.0,0.0,0.22384208540459538,0.03248907515893234,0.2238420854045954,0.03840396214064041,0.006202906502075878,0.0043562822355108725,1.7643790169011568e-18,0.004356282235510871,0.0,0.0,-4.810395182070815,7.457982151407202,-4.810395182070815,8.815765385351966,1.4238991338788798,0.22724623916183967,0.2487403152441408,0.2272462391618397,0.1968010594285877,0.15865652267839392,0.43723814913618503,0.3759032838424316,0.437238149136185,0.3786881377619651,0.17405930322986837,0.58749641084834,0.4351475501122213,0.58749641084834,0.5088404494211584,0.08708390057379385,0.08192901438122432,0.007194833466397072,0.08192901438122434,0.00858915609183776,0.0009112587699186747,16.409133124312074,1.4367989243086008,16.409133124312074,1.7152449152553488,0.1819757814609685,-0.2344035730525273,0.37208132003701233,-0.23440357305252732,0.4379656861890306,0.07777601495096219,0.6408951649521033,0.05758787557902023,0.6408951649521032,0.06872571750969857,0.005815329057365627,0.9333464761804586,0.029394061953049833,0.9333464761804585,0.03499647574267169,0.0031903639295386595,0.9941033684157623,0.004499291656049179,0.9941033684157624,0.005333486114166869,0.0005440626855064934,,,,,,,,,,,,,
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,SE,1356,30,3,10,30,6b63c61a000b07df2d5b14fd6075844693046d621c01d53bc8448b6ea61b4c98,30,0c9a60564a7e3db226ccb86c3dbe8f127c74122399417348e5d5b9f145cb368d,0.2175516224188791,5.646012854083702e-17,0.21755162241887901,0.0,2.925694557147251e-17,0.5047999385343745,0.013335756084588498,0.5047999385343745,0.015484831472470989,0.003254763708466169,0.01120415647963741,1.7643790169011568e-18,0.011204156479637411,2.1245936804851847e-18,1.828559098217032e-18,-25.63765658196086,1.190250788519875,-25.637656581960858,1.3820613359527099,0.2904960953001166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018299886655489324,0.000976541659650647,0.018299886655489324,0.0011642962398731083,0.00013103822344988285,4.292678125384,0.16571882869721913,4.292678125384,0.1975303694452873,0.022451626781582856,-13.400213009240463,0.7534769227168834,-13.40021300924046,0.8714186687515437,0.1859216727684285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,DEP,828,30,3,10,30,6b63c61a000b07df2d5b14fd6075844693046d621c01d53bc8448b6ea61b4c98,30,0c9a60564a7e3db226ccb86c3dbe8f127c74122399417348e5d5b9f145cb368d,0.7705314009661838,2.2584051416334807e-16,0.7705314009661836,1.3597399555105182e-16,1.1702778228589004e-16,0.550426015910391,0.013063232851446758,0.5504260159103911,0.015337673216695493,0.002658414230393199,0.014613075719857616,5.2931370507034704e-18,0.014613075719857621,0.0,0.0,15.062221620920816,0.8939413646981386,15.062221620920814,1.0495855568484649,0.18192023919924624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021185848346698764,0.0016351614257258018,0.02118584834669876,0.0019609382268219585,0.0001449149563901266,5.150714944035834,0.26679469733149813,5.150714944035834,0.3198982082479732,0.023982078210718766,8.58350415877939,0.8423430316874434,8.58350415877939,1.0076333588914625,0.09680630815496345,1.1149096460864408e-11,1.791080659389847e-11,1.1149096460864407e-11,1.9299255287386792e-11,4.788359505111316e-12,5.364959806038646e-09,8.369045117837108e-09,5.364959806038646e-09,9.276773531206424e-09,1.9614217597717528e-09,9.81272725510592e-07,1.4887971344255684e-06,9.81272725510592e-07,1.6915980942937456e-06,2.9721797093012747e-07,,,,,,,,,,,,,
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,feature,790,30,3,10,30,6b63c61a000b07df2d5b14fd6075844693046d621c01d53bc8448b6ea61b4c98,30,0c9a60564a7e3db226ccb86c3dbe8f127c74122399417348e5d5b9f145cb368d,0.3341772151898734,0.0,0.3341772151898734,0.0,0.0,0.5484287334635037,0.013073450285997113,0.5484287334635035,0.015343189150764724,0.0026819731908442512,0.016782405043235256,0.0,0.016782405043235256,0.0,0.0,-12.76643709418704,0.7789974233321719,-12.76643709418704,0.9142425719816207,0.15980863195322015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02098654246229427,0.0017316121700787367,0.020986542462294266,0.002076981578803234,0.0001513273403115442,5.37867362344561,0.26750697461456746,5.37867362344561,0.320801110945205,0.023787621748706106,-7.97332605704367,0.41807626158273903,-7.973326057043671,0.47951803523199,0.11103730069758067,4.439314101508292e-11,9.955637235792475e-11,4.4393141015082926e-11,7.649654098153766e-11,4.592701740861057e-11,1.6532012322064323e-08,3.4580938791916186e-08,1.6532012322064323e-08,2.8254057323147868e-08,1.52514898865221e-08,2.392714238301045e-06,4.5789694908352446e-06,2.392714238301045e-06,4.006047051983151e-06,1.8987527235339262e-06,,,,,,,,,,,,,
original_n5000,original,5k,5000,4984,Attentive CNP,m1,matched_neural,Overall,114400,30,3,10,30,a37712d1663cdeb5c35021b5d0f60da3422393ec41b7755382085a288dfbfb22,30,b8770cf279136263f3b5d58786cdd7ebadd265f7a2e5ae40d1618d5cdcff91e3,0.40160839160839157,5.646012854083702e-17,0.4016083916083916,0.0,0.0,0.42938996473453866,0.023457631468226204,0.4293899647345387,0.02823714192255274,0.0006133230205856375,0.0014493761962910486,0.0,0.0014493761962910488,2.655742100606481e-19,0.0,-19.167951838342667,16.184639659637195,-19.167951838342667,19.482272438868197,0.42316344242104303,7.172257454612918e-10,1.863690677463109e-09,7.172257454612918e-10,1.2422404432205679e-09,9.287392330740023e-10,1.6518826111792488e-07,3.995415722289478e-07,1.6518826111792488e-07,2.8608101138231827e-07,1.922322486260879e-07,1.4781060854004064e-05,3.3164616194670656e-05,1.4781060854004066e-05,2.5587653368715086e-05,1.5243926671458695e-05,0.03130003226880157,0.0030008302206770325,0.03130003226880156,0.003609041322620146,0.000146809650406156,6.266772452777867,0.5995378551295977,6.266772452777868,0.7210527063538744,0.029331143261934017,-0.9498700740486188,0.8595928823629849,-0.9498700740486191,1.0348502901152477,0.01881571967630717,0.47677904322894854,0.25259664486671457,0.47677904322894854,0.30413983268271877,0.003365301311919319,0.7746989968930456,0.23849275419028215,0.7746989968930454,0.2871190760359494,0.0038278570790949823,0.9317336786826956,0.0917389477034514,0.9317336786826959,0.11038946792858337,0.002191425922878223,,,,,,,,,,,,,
original_n5000,original,5k,5000,4984,Attentive CNP,m1,matched_neural,FE,8522,30,3,10,30,a37712d1663cdeb5c35021b5d0f60da3422393ec41b7755382085a288dfbfb22,30,b8770cf279136263f3b5d58786cdd7ebadd265f7a2e5ae40d1618d5cdcff91e3,0.2028866463271532,5.646012854083702e-17,0.20288664632715325,0.0,0.0,0.2539610484551054,0.0347663676609505,0.2539610484551054,0.041757633909984875,0.0022098525406496687,0.0043562822355108725,1.7643790169011568e-18,0.004356282235510871,0.0,0.0,-11.72430971336332,7.980742702469409,-11.72430971336332,9.585612605535841,0.507279469322656,0.0001592983327702746,0.0004169452867354354,0.00015929833277027463,0.00027591127328832805,0.00020843258004906687,0.003063126139803518,0.006828038794250812,0.0030631261398035184,0.005305196505353311,0.003121606383860931,0.02587401197305981,0.04873653295507497,0.025874011973059805,0.04479298803990044,0.018863180543828656,0.0801802721540974,0.004882694754816636,0.08018027215409738,0.005850440652371867,0.00042392183624554244,16.059793534371263,0.9750341374285952,16.059793534371263,1.16828329425216,0.08466272844989786,-0.6646080545358501,0.4919464644848275,-0.6646080545358501,0.591156869655276,0.02871983677837513,0.5559587650759554,0.14324032121246658,0.5559587650759555,0.1723323232937204,0.005520787611641102,0.8762307131586519,0.09442780201270061,0.8762307131586518,0.11362919450351643,0.0032831680037211943,0.9809567665635102,0.021126127025015696,0.98095676656351,0.025421144925944102,0.0006903787984441665,,,,,,,,,,,,,
