subset_id,training_budget_nominal_events,method,architecture_id,training_seed,context_seed,feature_id,feature,status,center_event_count,sideband_event_count,empirical_contrast_percentage_points,predicted_contrast_percentage_points,absolute_contrast_error_percentage_points
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,102,DEP,DEP,supported,828,464,21.01865733799767,14.589695764532717,6.428961573464953
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,102,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-21.177739309014626,4.369419024123728
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,102,SE,SE,supported,1356,657,-28.4731482603952,-6.901780131550417,21.57136812884478
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,102,FE,FE,supported,8522,202,-2.4836125950074477,-8.59572908417884,6.1121164891713935
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,103,DEP,DEP,supported,828,464,21.01865733799767,13.683692939028413,7.334964398969257
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,103,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-22.109790100389187,3.437368232749166
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,103,SE,SE,supported,1356,657,-28.4731482603952,-7.022705988661398,21.4504422717338
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,103,FE,FE,supported,8522,202,-2.4836125950074477,-9.134474931558268,6.650862336550819
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,104,DEP,DEP,supported,828,464,21.01865733799767,16.183604481964984,4.835052856032684
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,104,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-19.1178822341434,6.429276098994952
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,104,SE,SE,supported,1356,657,-28.4731482603952,-6.921825485918559,21.55132277447664
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,104,FE,FE,supported,8522,202,-2.4836125950074477,-9.248164657502922,6.764552062495474
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,105,DEP,DEP,supported,828,464,21.01865733799767,14.306975121311838,6.7116822166858325
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,105,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-21.463168687121094,4.083989646017261
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,105,SE,SE,supported,1356,657,-28.4731482603952,-6.9588051574307865,21.51434310296441
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,105,FE,FE,supported,8522,202,-2.4836125950074477,-9.713677425461665,7.230064830454216
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,106,DEP,DEP,supported,828,464,21.01865733799767,14.59018580604785,6.428471531949819
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,106,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-21.205312460450624,4.341845872687728
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,106,SE,SE,supported,1356,657,-28.4731482603952,-7.021019875909923,21.452128384485274
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,106,FE,FE,supported,8522,202,-2.4836125950074477,-9.355457785095686,6.871845190088238
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,107,DEP,DEP,supported,828,464,21.01865733799767,15.608219734955142,5.410437603042528
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,107,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-19.762292656797086,5.7848656763412665
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,107,SE,SE,supported,1356,657,-28.4731482603952,-6.959313863460931,21.513834396934268
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,107,FE,FE,supported,8522,202,-2.4836125950074477,-9.415991820259528,6.93237922525208
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,108,DEP,DEP,supported,828,464,21.01865733799767,14.956861177158709,6.061796160838961
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,108,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-20.79034659006387,4.7568117430744845
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,108,SE,SE,supported,1356,657,-28.4731482603952,-6.969129210922392,21.504019049472806
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,108,FE,FE,supported,8522,202,-2.4836125950074477,-8.633970271269211,6.150357676261764
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,109,DEP,DEP,supported,828,464,21.01865733799767,14.5494594609887,6.46919787700897
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,109,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-21.318651586060945,4.228506747077409
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,109,SE,SE,supported,1356,657,-28.4731482603952,-6.982310945932535,21.490837314462663
seed20260910_n5000,5000,Density-guided CNP (ours),ours,0,109,FE,FE,supported,8522,202,-2.4836125950074477,-9.334978365831056,6.851365770823609
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,100,DEP,DEP,supported,828,464,21.01865733799767,11.93574032310024,9.08291701489743
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,100,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-21.480612894144063,4.06654543899429
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,100,SE,SE,supported,1356,657,-28.4731482603952,-8.08769224463588,20.385456015759317
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,100,FE,FE,supported,8522,202,-2.4836125950074477,-12.820574024758674,10.336961429751227
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,101,DEP,DEP,supported,828,464,21.01865733799767,15.262076807713044,5.756580530284627
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,101,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-18.49552749971613,7.051630833422223
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,101,SE,SE,supported,1356,657,-28.4731482603952,-7.796832880525356,20.67631537986984
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,101,FE,FE,supported,8522,202,-2.4836125950074477,-13.55848951400801,11.074876919000562
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,102,DEP,DEP,supported,828,464,21.01865733799767,13.318037323556897,7.700620014440773
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,102,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-20.432845562460066,5.1143127706782865
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,102,SE,SE,supported,1356,657,-28.4731482603952,-8.153147484704048,20.32000077569115
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,102,FE,FE,supported,8522,202,-2.4836125950074477,-13.492676469587067,11.009063874579619
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,103,DEP,DEP,supported,828,464,21.01865733799767,12.099087977025702,8.919569360971968
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,103,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-21.38722372944511,4.159934603693244
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,103,SE,SE,supported,1356,657,-28.4731482603952,-7.390611181207518,21.08253707918768
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,103,FE,FE,supported,8522,202,-2.4836125950074477,-12.779940204498939,10.29632760949149
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,104,DEP,DEP,supported,828,464,21.01865733799767,15.525379989780252,5.493277348217418
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,104,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-18.170039886578635,7.377118446559717
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,104,SE,SE,supported,1356,657,-28.4731482603952,-7.871408129402946,20.60174013099225
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,104,FE,FE,supported,8522,202,-2.4836125950074477,-14.039240081887616,11.555627486880168
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,105,DEP,DEP,supported,828,464,21.01865733799767,13.002089543255979,8.016567794741691
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,105,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-20.705903331877977,4.841255001260375
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,105,SE,SE,supported,1356,657,-28.4731482603952,-7.583547644495287,20.889600615899912
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,105,FE,FE,supported,8522,202,-2.4836125950074477,-12.478162054944713,9.994549459937266
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,106,DEP,DEP,supported,828,464,21.01865733799767,13.399418105991401,7.61923923200627
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,106,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-20.392375910603388,5.154782422534964
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,106,SE,SE,supported,1356,657,-28.4731482603952,-7.390571181642958,21.08257707875224
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,106,FE,FE,supported,8522,202,-2.4836125950074477,-13.26768960341801,10.784077008410561
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,107,DEP,DEP,supported,828,464,21.01865733799767,14.768200397649078,6.250456940348592
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,107,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-18.94951386630821,6.597644466830143
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,107,SE,SE,supported,1356,657,-28.4731482603952,-7.677041571713178,20.79610668868202
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,107,FE,FE,supported,8522,202,-2.4836125950074477,-14.050843502004136,11.56723090699669
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,108,DEP,DEP,supported,828,464,21.01865733799767,13.788536996142698,7.230120341854973
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,108,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-20.057580646730578,5.489577686407776
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,108,SE,SE,supported,1356,657,-28.4731482603952,-7.644161533957783,20.828986726437414
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,108,FE,FE,supported,8522,202,-2.4836125950074477,-14.087120427546514,11.603507832539067
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,109,DEP,DEP,supported,828,464,21.01865733799767,13.334720623584062,7.683936714413608
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,109,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-20.50706273722604,5.040095595912314
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,109,SE,SE,supported,1356,657,-28.4731482603952,-7.540564355106788,20.93258390528841
seed20260910_n5000,5000,Density-guided CNP (ours),ours,1,109,FE,FE,supported,8522,202,-2.4836125950074477,-12.771057331918131,10.287444736910684
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,100,DEP,DEP,supported,828,464,21.01865733799767,10.21329620982765,10.805361128170022
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,100,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-23.293808205181826,2.2533501279565273
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,100,SE,SE,supported,1356,657,-28.4731482603952,-8.231985382560403,20.241162877834796
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,100,FE,FE,supported,8522,202,-2.4836125950074477,-2.7069801677724437,0.22336757276499586
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,101,DEP,DEP,supported,828,464,21.01865733799767,13.36153467749428,7.65712266050339
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,101,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-20.654450511806953,4.892707821331399
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,101,SE,SE,supported,1356,657,-28.4731482603952,-7.877599963423648,20.59554829697155
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,101,FE,FE,supported,8522,202,-2.4836125950074477,0.3534473878097688,2.8370599828172165
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,102,DEP,DEP,supported,828,464,21.01865733799767,11.364971046834471,9.653686291163199
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,102,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-22.505251582642856,3.0419067504954986
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,102,SE,SE,supported,1356,657,-28.4731482603952,-8.270582645587627,20.202565614807572
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,102,FE,FE,supported,8522,202,-2.4836125950074477,-0.6692922082879471,1.8143203867195008
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,103,DEP,DEP,supported,828,464,21.01865733799767,10.278335429553021,10.740321908444649
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,103,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-23.36174999293131,2.1854083402070454
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,103,SE,SE,supported,1356,657,-28.4731482603952,-7.636361107769806,20.83678715262539
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,103,FE,FE,supported,8522,202,-2.4836125950074477,-1.9816753060650727,0.5019372889423751
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,104,DEP,DEP,supported,828,464,21.01865733799767,13.656163628193097,7.362493709804574
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,104,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-20.33868074894824,5.208477584190113
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,104,SE,SE,supported,1356,657,-28.4731482603952,-7.995707655621908,20.47744060477329
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,104,FE,FE,supported,8522,202,-2.4836125950074477,-1.7645128350400636,0.7190997599673843
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,105,DEP,DEP,supported,828,464,21.01865733799767,11.0610550870477,9.957602250949972
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,105,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-22.79212269618472,2.755035636953634
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,105,SE,SE,supported,1356,657,-28.4731482603952,-7.8115683496067625,20.661579910788436
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,105,FE,FE,supported,8522,202,-2.4836125950074477,-3.4828751285578052,0.9992625335503574
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,106,DEP,DEP,supported,828,464,21.01865733799767,11.43853164325911,9.580125694738562
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,106,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-22.461343276707346,3.085815056431007
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,106,SE,SE,supported,1356,657,-28.4731482603952,-7.605281209291881,20.867867051103318
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,106,FE,FE,supported,8522,202,-2.4836125950074477,-2.179931837987975,0.3036807570194727
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,107,DEP,DEP,supported,828,464,21.01865733799767,12.835654602077806,8.183002735919864
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,107,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-21.096963202432022,4.45019513070633
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,107,SE,SE,supported,1356,657,-28.4731482603952,-7.851052700860866,20.62209555953433
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,107,FE,FE,supported,8522,202,-2.4836125950074477,-2.1230573739519447,0.360555221055503
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,108,DEP,DEP,supported,828,464,21.01865733799767,11.819953830257068,9.198703507740602
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,108,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-22.144636817212472,3.4025215159258826
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,108,SE,SE,supported,1356,657,-28.4731482603952,-7.786601503563434,20.686546756831763
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,108,FE,FE,supported,8522,202,-2.4836125950074477,-0.9805998415673173,1.5030127534401305
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,109,DEP,DEP,supported,828,464,21.01865733799767,11.41806211158034,9.60059522641733
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,109,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,-22.468816228913962,3.078342104224391
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,109,SE,SE,supported,1356,657,-28.4731482603952,-7.756405056756704,20.716743203638494
seed20260910_n5000,5000,Density-guided CNP (ours),ours,2,109,FE,FE,supported,8522,202,-2.4836125950074477,-2.2855238862337424,0.19808870877370544
seed20260911_n5000,5000,CNP,m0,0,100,DEP,DEP,supported,828,464,21.01865733799767,0.03004131625636841,20.9886160217413
seed20260911_n5000,5000,CNP,m0,0,100,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.033350735038395474,25.58050906817675
seed20260911_n5000,5000,CNP,m0,0,100,SE,SE,supported,1356,657,-28.4731482603952,0.021487400025033132,28.49463566042023
seed20260911_n5000,5000,CNP,m0,0,100,FE,FE,supported,8522,202,-2.4836125950074477,-0.5431597538770594,1.9404528411303885
seed20260911_n5000,5000,CNP,m0,0,101,DEP,DEP,supported,828,464,21.01865733799767,0.03015810876026981,20.9884992292374
seed20260911_n5000,5000,CNP,m0,0,101,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.03286111075081477,25.580019443889167
seed20260911_n5000,5000,CNP,m0,0,101,SE,SE,supported,1356,657,-28.4731482603952,0.02110900836022056,28.49425726875542
seed20260911_n5000,5000,CNP,m0,0,101,FE,FE,supported,8522,202,-2.4836125950074477,-0.5446636465089083,1.9389489484985396
seed20260911_n5000,5000,CNP,m0,0,102,DEP,DEP,supported,828,464,21.01865733799767,0.030185221149392483,20.98847211684828
seed20260911_n5000,5000,CNP,m0,0,102,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.03335336836934877,25.580511701507703
seed20260911_n5000,5000,CNP,m0,0,102,SE,SE,supported,1356,657,-28.4731482603952,0.021650150974261706,28.49479841136946
seed20260911_n5000,5000,CNP,m0,0,102,FE,FE,supported,8522,202,-2.4836125950074477,-0.5412079780247686,1.9424046169826792
seed20260911_n5000,5000,CNP,m0,0,103,DEP,DEP,supported,828,464,21.01865733799767,0.03018431133644528,20.988473026661225
seed20260911_n5000,5000,CNP,m0,0,103,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.031630611328314906,25.57878894446667
seed20260911_n5000,5000,CNP,m0,0,103,SE,SE,supported,1356,657,-28.4731482603952,0.020473837786039173,28.493622098181238
seed20260911_n5000,5000,CNP,m0,0,103,FE,FE,supported,8522,202,-2.4836125950074477,-0.554524789207389,1.9290878058000587
seed20260911_n5000,5000,CNP,m0,0,104,DEP,DEP,supported,828,464,21.01865733799767,0.0301188311610745,20.988538506836598
seed20260911_n5000,5000,CNP,m0,0,104,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.032041864844734036,25.579200197983088
seed20260911_n5000,5000,CNP,m0,0,104,SE,SE,supported,1356,657,-28.4731482603952,0.02096246508014321,28.49411072547534
seed20260911_n5000,5000,CNP,m0,0,104,FE,FE,supported,8522,202,-2.4836125950074477,-0.5472141091131644,1.9363984858942835
seed20260911_n5000,5000,CNP,m0,0,105,DEP,DEP,supported,828,464,21.01865733799767,0.030323961080380712,20.98833337691729
seed20260911_n5000,5000,CNP,m0,0,105,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.03234815342905151,25.579506486567404
seed20260911_n5000,5000,CNP,m0,0,105,SE,SE,supported,1356,657,-28.4731482603952,0.02099977655770635,28.494148036952904
seed20260911_n5000,5000,CNP,m0,0,105,FE,FE,supported,8522,202,-2.4836125950074477,-0.5482260192022359,1.9353865758052118
seed20260911_n5000,5000,CNP,m0,0,106,DEP,DEP,supported,828,464,21.01865733799767,0.030371297256970298,20.9882860407407
seed20260911_n5000,5000,CNP,m0,0,106,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.03264349605831551,25.57980182919667
seed20260911_n5000,5000,CNP,m0,0,106,SE,SE,supported,1356,657,-28.4731482603952,0.021109961016319012,28.494258221411517
seed20260911_n5000,5000,CNP,m0,0,106,FE,FE,supported,8522,202,-2.4836125950074477,-0.5463877859189503,1.9372248090884976
seed20260911_n5000,5000,CNP,m0,0,107,DEP,DEP,supported,828,464,21.01865733799767,0.03031452924110445,20.988342808756567
seed20260911_n5000,5000,CNP,m0,0,107,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.0319184672201156,25.579076800358468
seed20260911_n5000,5000,CNP,m0,0,107,SE,SE,supported,1356,657,-28.4731482603952,0.02073037177410253,28.4938786321693
seed20260911_n5000,5000,CNP,m0,0,107,FE,FE,supported,8522,202,-2.4836125950074477,-0.5515197094138224,1.9320928855936255
seed20260911_n5000,5000,CNP,m0,0,108,DEP,DEP,supported,828,464,21.01865733799767,0.030082035485823333,20.988575302511848
seed20260911_n5000,5000,CNP,m0,0,108,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.0317110652314323,25.578869398369786
seed20260911_n5000,5000,CNP,m0,0,108,SE,SE,supported,1356,657,-28.4731482603952,0.020473900729156558,28.493622161124353
seed20260911_n5000,5000,CNP,m0,0,108,FE,FE,supported,8522,202,-2.4836125950074477,-0.5555215342846143,1.9280910607228336
seed20260911_n5000,5000,CNP,m0,0,109,DEP,DEP,supported,828,464,21.01865733799767,0.030211763455534335,20.988445574542137
seed20260911_n5000,5000,CNP,m0,0,109,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.03294699687792502,25.580105330016277
seed20260911_n5000,5000,CNP,m0,0,109,SE,SE,supported,1356,657,-28.4731482603952,0.0213814708060589,28.494529731201258
seed20260911_n5000,5000,CNP,m0,0,109,FE,FE,supported,8522,202,-2.4836125950074477,-0.5417604718069513,1.9418521232004964
seed20260911_n5000,5000,CNP,m0,1,100,DEP,DEP,supported,828,464,21.01865733799767,-0.009517866805353048,21.028175204803023
seed20260911_n5000,5000,CNP,m0,1,100,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.009971100744343708,25.557129433882697
seed20260911_n5000,5000,CNP,m0,1,100,SE,SE,supported,1356,657,-28.4731482603952,-0.035021427521386705,28.438126832873813
seed20260911_n5000,5000,CNP,m0,1,100,FE,FE,supported,8522,202,-2.4836125950074477,-0.27332759543764185,2.210284999569806
seed20260911_n5000,5000,CNP,m0,1,101,DEP,DEP,supported,828,464,21.01865733799767,-0.009448052135263563,21.028105390132936
seed20260911_n5000,5000,CNP,m0,1,101,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.010075234945650102,25.557233568084005
seed20260911_n5000,5000,CNP,m0,1,101,SE,SE,supported,1356,657,-28.4731482603952,-0.0353372464828694,28.437811013912327
seed20260911_n5000,5000,CNP,m0,1,101,FE,FE,supported,8522,202,-2.4836125950074477,-0.26875404418747195,2.214858550819976
seed20260911_n5000,5000,CNP,m0,1,102,DEP,DEP,supported,828,464,21.01865733799767,-0.009885184704505612,21.028542522702175
seed20260911_n5000,5000,CNP,m0,1,102,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.010055086952653891,25.557213420091006
seed20260911_n5000,5000,CNP,m0,1,102,SE,SE,supported,1356,657,-28.4731482603952,-0.034933624529620566,28.438214635865577
seed20260911_n5000,5000,CNP,m0,1,102,FE,FE,supported,8522,202,-2.4836125950074477,-0.2720323263184554,2.2115802686889925
seed20260911_n5000,5000,CNP,m0,1,103,DEP,DEP,supported,828,464,21.01865733799767,-0.00959809878340323,21.028255436781073
seed20260911_n5000,5000,CNP,m0,1,103,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.008966167920787527,25.55612450105914
seed20260911_n5000,5000,CNP,m0,1,103,SE,SE,supported,1356,657,-28.4731482603952,-0.03611240764677115,28.437035852748426
seed20260911_n5000,5000,CNP,m0,1,103,FE,FE,supported,8522,202,-2.4836125950074477,-0.26494606563863543,2.2186665293688126
seed20260911_n5000,5000,CNP,m0,1,104,DEP,DEP,supported,828,464,21.01865733799767,-0.009920994787615545,21.028578332785287
seed20260911_n5000,5000,CNP,m0,1,104,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.009322990623406024,25.55648132376176
seed20260911_n5000,5000,CNP,m0,1,104,SE,SE,supported,1356,657,-28.4731482603952,-0.035779768190880024,28.437368492204318
seed20260911_n5000,5000,CNP,m0,1,104,FE,FE,supported,8522,202,-2.4836125950074477,-0.2674131567060617,2.216199438301386
seed20260911_n5000,5000,CNP,m0,1,105,DEP,DEP,supported,828,464,21.01865733799767,-0.010200884868361015,21.02885822286603
seed20260911_n5000,5000,CNP,m0,1,105,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.00921741380296437,25.556375746941317
seed20260911_n5000,5000,CNP,m0,1,105,SE,SE,supported,1356,657,-28.4731482603952,-0.03570824766768732,28.43744001272751
seed20260911_n5000,5000,CNP,m0,1,105,FE,FE,supported,8522,202,-2.4836125950074477,-0.26766669947777266,2.215945895529675
seed20260911_n5000,5000,CNP,m0,1,106,DEP,DEP,supported,828,464,21.01865733799767,-0.009637177230048533,21.02829451522772
seed20260911_n5000,5000,CNP,m0,1,106,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.00970025640366634,25.55685858954202
seed20260911_n5000,5000,CNP,m0,1,106,SE,SE,supported,1356,657,-28.4731482603952,-0.035493434381306255,28.43765482601389
seed20260911_n5000,5000,CNP,m0,1,106,FE,FE,supported,8522,202,-2.4836125950074477,-0.26983960778141913,2.2137729872260286
seed20260911_n5000,5000,CNP,m0,1,107,DEP,DEP,supported,828,464,21.01865733799767,-0.00972011208276724,21.028377450080438
seed20260911_n5000,5000,CNP,m0,1,107,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.009252524323899447,25.556410857462254
seed20260911_n5000,5000,CNP,m0,1,107,SE,SE,supported,1356,657,-28.4731482603952,-0.03589913862576122,28.437249121769437
seed20260911_n5000,5000,CNP,m0,1,107,FE,FE,supported,8522,202,-2.4836125950074477,-0.26632903995224555,2.2172835550552024
seed20260911_n5000,5000,CNP,m0,1,108,DEP,DEP,supported,828,464,21.01865733799767,-0.009373690432201709,21.028031028429872
seed20260911_n5000,5000,CNP,m0,1,108,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.009201333215369534,25.55635966635372
seed20260911_n5000,5000,CNP,m0,1,108,SE,SE,supported,1356,657,-28.4731482603952,-0.035938731776974375,28.437209528618222
seed20260911_n5000,5000,CNP,m0,1,108,FE,FE,supported,8522,202,-2.4836125950074477,-0.2643631342302416,2.219249460777206
seed20260911_n5000,5000,CNP,m0,1,109,DEP,DEP,supported,828,464,21.01865733799767,-0.010148808903720496,21.028806146901392
seed20260911_n5000,5000,CNP,m0,1,109,feature_1620kev,"1,620.74-keV feature",supported,790,541,-25.547158333138352,0.009757033290791473,25.556915366429145
seed20260911_n5000,5000,CNP,m0,1,109,SE,SE,supported,1356,657,-28.4731482603952,-0.035156393285462606,28.437991867109737
