variant,method,context_size,context_seed,bandwidth_kev,mean_cv_brier,sd_cv_brier_across_folds,selected,selection_data,cv_seed
context_only,Gaussian kernel regression (context only),2000,108,2.0,0.2698881400933943,0.015417439071152315,False,five-fold CV within development context,20260908
context_only,Gaussian kernel regression (context only),2000,108,5.0,0.23909649539731812,0.012017165934571845,False,five-fold CV within development context,20260908
context_only,Gaussian kernel regression (context only),2000,108,10.0,0.23167267692384788,0.011680788444874354,False,five-fold CV within development context,20260908
context_only,Gaussian kernel regression (context only),2000,108,20.0,0.22879772865737685,0.010436086902283453,False,five-fold CV within development context,20260908
context_only,Gaussian kernel regression (context only),2000,108,50.0,0.22635464096247646,0.009423282242054251,True,five-fold CV within development context,20260908
context_only,Gaussian kernel regression (context only),2000,108,100.0,0.2263983313851296,0.009465468918579712,False,five-fold CV within development context,20260908
context_only,Gaussian kernel regression (context only),2000,109,2.0,0.2684718285161063,0.01267383469113383,False,five-fold CV within development context,20260908
context_only,Gaussian kernel regression (context only),2000,109,5.0,0.24007837098049714,0.006653577476717298,False,five-fold CV within development context,20260908
context_only,Gaussian kernel regression (context only),2000,109,10.0,0.2325016902185085,0.004550577105558277,False,five-fold CV within development context,20260908
context_only,Gaussian kernel regression (context only),2000,109,20.0,0.22912220902768093,0.004070889234033242,False,five-fold CV within development context,20260908
context_only,Gaussian kernel regression (context only),2000,109,50.0,0.2272856910884295,0.0035225582600783172,True,five-fold CV within development context,20260908
context_only,Gaussian kernel regression (context only),2000,109,100.0,0.22762711731697713,0.004097522872421464,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,100,2.0,0.21470355078390777,0.03755811196726791,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,100,5.0,0.21648348548971227,0.038153561380228775,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,100,10.0,0.21757322493450237,0.03693472071239812,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,100,20.0,0.21786574824295965,0.03602593284875313,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,100,50.0,0.21988764800500227,0.034069264022615446,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,100,100.0,0.22160366843582718,0.032816387904090236,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,101,2.0,0.2399973409309514,0.010875763189617022,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,101,5.0,0.237821768966346,0.014674081497289508,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,101,10.0,0.2377746939996757,0.01527231265542997,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,101,20.0,0.23934960990844542,0.01603914277971756,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,101,50.0,0.24061996578681982,0.015202079432955103,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,101,100.0,0.24040627271517784,0.013682443996208262,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,102,2.0,0.23193639044288114,0.014564722128132796,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,102,5.0,0.22765156530551148,0.016967748996389226,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,102,10.0,0.22690756059025868,0.019982691543177014,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,102,20.0,0.22765000069663638,0.023079309818451788,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,102,50.0,0.22821140953435903,0.02242962767927812,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,102,100.0,0.22719189037553272,0.020090035982958675,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,103,2.0,0.2245713086481981,0.026429874650689376,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,103,5.0,0.2174127125652281,0.022723566058829185,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,103,10.0,0.21887112689346577,0.022738522123562862,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,103,20.0,0.222086518381573,0.026371577195894277,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,103,50.0,0.22290413190463937,0.027808361971055788,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,103,100.0,0.22346689307739226,0.027422392004182464,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,104,2.0,0.2202563242756464,0.01295462495893197,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,104,5.0,0.2197045948501651,0.008872316016806027,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,104,10.0,0.21930154355809597,0.009936140948705012,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,104,20.0,0.21752774032283292,0.010123879257741025,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,104,50.0,0.2189484263772151,0.011154182663561425,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,104,100.0,0.22005906783465465,0.009293575286076635,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,105,2.0,0.21827085630186405,0.01804251104681195,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,105,5.0,0.21712647473928848,0.021472574430070248,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,105,10.0,0.21756213847414366,0.0212765428392243,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,105,20.0,0.2183120484128714,0.020607500272672264,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,105,50.0,0.22041248161686383,0.02141035561693875,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,105,100.0,0.22067178071300822,0.021349802041159324,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,106,2.0,0.22359707194995443,0.01220143013356899,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,106,5.0,0.22270035452054265,0.01569781068031815,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,106,10.0,0.22177699501741133,0.015805813534710493,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,106,20.0,0.22147209894305328,0.014231357417031548,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,106,50.0,0.22227534892200845,0.012540823009173033,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,106,100.0,0.2227515781887331,0.011007353576603167,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,107,2.0,0.23012376998383693,0.01849174055652969,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,107,5.0,0.2283684483565695,0.01833395657630797,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,107,10.0,0.22678649779860643,0.018981732495057337,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,107,20.0,0.22577245667933576,0.019267194379131165,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,107,50.0,0.2280085846881595,0.017467789799806694,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,107,100.0,0.22866306632673333,0.016164848000120153,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,108,2.0,0.22000830804727842,0.026265303667639107,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,108,5.0,0.21893079795181936,0.02258513073896039,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,108,10.0,0.21802775429589366,0.02052919535500294,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,108,20.0,0.2197172785922305,0.01916119707385254,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,108,50.0,0.2210400225639725,0.01918663295704762,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,108,100.0,0.22121615082931614,0.02012557390520635,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,109,2.0,0.23828811059060917,0.021248882894395468,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,109,5.0,0.23408181788339583,0.01765255959695556,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,109,10.0,0.23177698302990998,0.01445754546400955,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,109,20.0,0.22981475518154038,0.0138161941369,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,109,50.0,0.23001653310144426,0.01553401749112615,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),250,109,100.0,0.23038122429809754,0.014958345705160928,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,100,2.0,0.21909897852337473,0.029659220449217375,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,100,5.0,0.21956258769205186,0.026671993487416928,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,100,10.0,0.21906649656465293,0.026024346532763618,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,100,20.0,0.21815894940838523,0.0254473888554608,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,100,50.0,0.2190762055605222,0.023488882311474116,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,100,100.0,0.22041053107334826,0.022189049059616647,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,101,2.0,0.23336475851656563,0.01318860997685656,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,101,5.0,0.23186076501535036,0.01325816904176645,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,101,10.0,0.23238391760895577,0.012591919450977068,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,101,20.0,0.2347236020305868,0.01214641587484599,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,101,50.0,0.23691267046411965,0.013328188638274074,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,101,100.0,0.237532424053312,0.01296436349706933,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,102,2.0,0.2263486519150427,0.017774349840030994,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,102,5.0,0.22183669068448988,0.017983831874838728,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,102,10.0,0.22137006942790755,0.01489004036974501,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,102,20.0,0.2224372392411702,0.01385495145228517,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,102,50.0,0.22508704711285693,0.014453157366616676,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,102,100.0,0.22602300837956263,0.014203600572540748,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,103,2.0,0.21761137193390762,0.016714058513851687,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,103,5.0,0.21239695610012416,0.011802563201240148,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,103,10.0,0.21266975921068135,0.010526569320395869,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,103,20.0,0.21477165255232275,0.011686998592803987,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,103,50.0,0.2167544255515697,0.01113047714533817,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,103,100.0,0.2180870930547422,0.010072007198871748,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,104,2.0,0.23089439767213865,0.005987008879972674,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,104,5.0,0.22875305199409687,0.01075696160690863,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,104,10.0,0.22850744211565016,0.014383120047075948,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,104,20.0,0.22723441643387718,0.015236248415080278,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,104,50.0,0.2270270189652786,0.014948030993194708,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,104,100.0,0.22744196623147447,0.014846746476622234,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,105,2.0,0.22519343188261418,0.018755899838764203,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,105,5.0,0.22248731587760417,0.021545913947333933,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,105,10.0,0.22222620999167955,0.023274106583652473,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,105,20.0,0.22211031972263306,0.025068477709469253,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,105,50.0,0.22271741168470113,0.025500781078207902,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,105,100.0,0.22272682174779343,0.02352984782664178,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,106,2.0,0.2331366980405257,0.013795440059697487,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,106,5.0,0.22829359719930647,0.01025387851826031,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,106,10.0,0.2260446873462673,0.009388968220028555,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,106,20.0,0.22553182234891095,0.006638977628642728,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,106,50.0,0.22719366413008069,0.0037592542593590634,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,106,100.0,0.22751420466721028,0.0029158565911024913,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,107,2.0,0.22959486222418302,0.010646603664937335,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,107,5.0,0.22885440841713917,0.013233374548048325,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,107,10.0,0.22741047523685465,0.014393648675304137,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,107,20.0,0.22613311590242174,0.015223898848067158,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,107,50.0,0.22894949687044033,0.014058650323238334,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,107,100.0,0.23040328048081413,0.013853639953647785,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,108,2.0,0.21641273118184173,0.00892173971275336,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,108,5.0,0.21444620369307202,0.007683467325811413,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,108,10.0,0.2155367854743107,0.008961219543053496,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,108,20.0,0.21788384910628067,0.01038741131911759,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,108,50.0,0.22075515270618484,0.011027988435446001,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,108,100.0,0.22210852229437433,0.010931877086585598,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,109,2.0,0.23207605666634507,0.015679187178100597,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,109,5.0,0.22968816823135296,0.013846897366963045,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,109,10.0,0.2282747163954244,0.013265775556925354,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,109,20.0,0.22736779280919647,0.014490513041167583,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,109,50.0,0.2278799130862871,0.015397257974690015,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),500,109,100.0,0.22833749850916174,0.01492667019822972,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,100,2.0,0.22300993028493651,0.010307679635634975,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,100,5.0,0.2210775689429861,0.009561678534837248,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,100,10.0,0.22014917546298984,0.008700488670127895,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,100,20.0,0.21990780307035354,0.008062850399359844,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,100,50.0,0.22065434867262068,0.0076794448217208594,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,100,100.0,0.22165256157361854,0.007457941597658118,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,101,2.0,0.2288316670286576,0.0039187540394698865,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,101,5.0,0.22686552132048496,0.004791193449874201,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,101,10.0,0.22754869335557898,0.003913060487406526,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,101,20.0,0.22929690863609692,0.0033642871593668263,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,101,50.0,0.23069842356876885,0.005467701181596941,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,101,100.0,0.2312571216249256,0.005606496483187891,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,102,2.0,0.22346769158576726,0.00990591589058222,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,102,5.0,0.22192871616100202,0.008559236566486422,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,102,10.0,0.22237604677855627,0.007601613098490081,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,102,20.0,0.2239499386917913,0.008220410179748623,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,102,50.0,0.2261525895802922,0.009245663483613501,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,102,100.0,0.22696566120638093,0.009379100647547508,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,103,2.0,0.22166924543883298,0.011056696648454083,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,103,5.0,0.21786954904868652,0.01099146056647518,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,103,10.0,0.21787059967284902,0.011429534045528676,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,103,20.0,0.21862192414540144,0.010776246524362272,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,103,50.0,0.21911875862638022,0.01065316437323992,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,103,100.0,0.22023115844761065,0.010503558575810115,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,104,2.0,0.22905725375716637,0.00853700113261377,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,104,5.0,0.227822137605115,0.00915867056675287,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,104,10.0,0.22804799292826008,0.010292258105122161,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,104,20.0,0.22782065596961262,0.010775761771000885,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,104,50.0,0.22823133046075922,0.010106900754513608,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,104,100.0,0.22874990981940818,0.010282201873330362,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,105,2.0,0.2206976058812367,0.013322800189562682,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,105,5.0,0.21912649611542007,0.012146957566508111,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,105,10.0,0.2186711530537427,0.013178753468409623,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,105,20.0,0.2188266243230486,0.012351899692783988,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,105,50.0,0.21954515786902604,0.010710972040973321,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,105,100.0,0.2195558548942927,0.010037544700368582,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,106,2.0,0.22914718290182184,0.010911097390951512,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,106,5.0,0.225204021489112,0.010079515687505928,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,106,10.0,0.22486722803040737,0.008835774805796746,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,106,20.0,0.22557248699890603,0.008707655652786167,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,106,50.0,0.226807166272028,0.008773728187728421,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,106,100.0,0.22767068126542495,0.007940390288113773,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,107,2.0,0.2311634918237387,0.007216590903483573,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,107,5.0,0.23027626879495103,0.006474211470465141,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,107,10.0,0.22967474256204046,0.006919379282555625,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,107,20.0,0.22942609652383203,0.007626348033595646,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,107,50.0,0.23105390046997498,0.007745321258975901,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,107,100.0,0.23175187626598243,0.00698354205129487,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,108,2.0,0.2286456305014785,0.015070798338341442,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,108,5.0,0.22609587276476178,0.01309609951862931,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,108,10.0,0.22688241079284835,0.012736841999984278,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,108,20.0,0.22781454345010327,0.010883258376568535,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,108,50.0,0.2299261740868027,0.011114447424235164,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,108,100.0,0.2307354655020916,0.011720756534005726,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,109,2.0,0.22939854906320156,0.014758039408769158,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,109,5.0,0.22790672981300744,0.014691816485645914,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,109,10.0,0.2281832108194637,0.01456503792802992,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,109,20.0,0.22875872756707655,0.013606000588132643,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,109,50.0,0.23003256870315023,0.01203227148676361,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),1000,109,100.0,0.23032182114897887,0.01133829965472311,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,100,2.0,0.2264700640276618,0.01097827419685191,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,100,5.0,0.22445561845197207,0.010587862749967827,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,100,10.0,0.22415569359508605,0.01021393703697442,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,100,20.0,0.22450980403680548,0.00938471239459444,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,100,50.0,0.22544283774780166,0.008783966221939492,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,100,100.0,0.22635819020270143,0.008151023196968896,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,101,2.0,0.2272674031329344,0.010966771131177938,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,101,5.0,0.22478479026851925,0.00915747107666486,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,101,10.0,0.22503475428432482,0.008121968804589035,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,101,20.0,0.22651409965079158,0.0076853061056868024,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,101,50.0,0.2279481005180075,0.006536591401189791,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,101,100.0,0.22860910838287102,0.0059516251965211825,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,102,2.0,0.2226714912560593,0.007113663369148257,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,102,5.0,0.22134712988399272,0.006584403814165667,True,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,102,10.0,0.221561652193838,0.005738305127641525,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,102,20.0,0.22281905060946278,0.005286183216673517,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,102,50.0,0.22448666728325878,0.004074646358757993,False,five-fold CV within development context,20260908
pooled_data,Gaussian kernel regression (pooled data + context),2000,102,100.0,0.22522385034739206,0.003969250931377404,False,five-fold CV within development context,20260908
