subset_id,ordering_id,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,training_seed,context_seed,context_size,peak_mae_percentage_points,continuum_mae_percentage_points,sparse_tail_mae_percentage_points,global_brier,equal_region_brier,inference_seconds,peak_memory_mib,run_id
seed20260910_n5000,seed20260910,5000,4981,CNP,m0,2,106,500,8.395655433436392,5.5064705293321365,16.37057399709262,0.23446160819059508,0.21021308085119092,0.891051814891398,226.38232421875,20260909-phase3-seed20260910_n5000-m0-seed2-final-ctx-s106-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,CNP,m0,2,107,500,8.537187864680787,5.446981514236581,16.827164571417068,0.23468896686770888,0.21062235553354716,1.0093037602491677,226.38232421875,20260909-phase3-seed20260910_n5000-m0-seed2-final-ctx-s107-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,CNP,m0,2,108,500,8.730269803174517,5.343740503938962,17.196863046502727,0.23513928800654194,0.21111285013047443,1.0258111571893096,226.38232421875,20260909-phase3-seed20260910_n5000-m0-seed2-final-ctx-s108-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,CNP,m0,2,109,500,8.232549996350128,5.60700150565389,16.033341333583582,0.2340881032881904,0.20980346550799592,0.7144617498852313,226.38232421875,20260909-phase3-seed20260910_n5000-m0-seed2-final-ctx-s109-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,0,100,500,8.431362117290652,5.802785493015467,17.783428958025606,0.23345709109952362,0.21088096371666495,1.3774978211149573,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed0-final-ctx-s100-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,0,101,500,8.26419230743215,5.933685836390191,17.304615736145852,0.23327818641312115,0.21060263561034506,1.3230160367675126,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed0-final-ctx-s101-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,0,102,500,8.363900585773065,5.8540044018623725,17.558293430535837,0.23345168288115872,0.21080973044794268,1.062438840046525,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed0-final-ctx-s102-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,0,103,500,8.326263395162542,5.889279163465957,17.629780828305297,0.23315800167818254,0.21060876279079002,1.5159704741090536,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed0-final-ctx-s103-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,0,104,500,8.255436039573311,5.913571136466604,17.26629095203533,0.23320055186919644,0.210453250069276,1.312993736937642,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed0-final-ctx-s104-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,0,105,500,8.350619720189664,5.846009914430912,17.585857685168882,0.23327320814097172,0.21063064712050636,0.9798635556362569,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed0-final-ctx-s105-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,0,106,500,8.310466088465384,5.884189225913565,17.476748492637643,0.2332478283163001,0.21057153790980773,1.2814286490902305,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed0-final-ctx-s106-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,0,107,500,8.290445749097069,5.891184862472853,17.390004249912565,0.23321874029187553,0.21052354296642947,1.3968754643574357,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed0-final-ctx-s107-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,0,108,500,8.260408852140092,5.928039458601058,17.359951350702175,0.23315304948544407,0.21049817871462737,1.3463987400755286,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed0-final-ctx-s108-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,0,109,500,8.34374082078595,5.852396904199135,17.512943752790246,0.23335745163669547,0.21065155757026702,1.3088362449780107,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed0-final-ctx-s109-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,1,100,500,7.820283264550322,6.6085378015230765,16.11625874578038,0.23263015396308157,0.20892026177296907,1.1012341119349003,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed1-final-ctx-s100-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,1,101,500,7.743539061045725,6.629667958262747,15.591926041301404,0.2325002072439744,0.20860586248170818,1.0658506690524518,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed1-final-ctx-s101-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,1,102,500,7.732259554211965,6.624663711723465,15.635507742771981,0.2325303751544605,0.20864885211963963,1.187783408910036,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed1-final-ctx-s102-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,1,103,500,7.924554383842386,6.647238013473015,16.47656593426052,0.23259403297483744,0.20909583389162756,1.1943820482119918,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed1-final-ctx-s103-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,1,104,500,7.869134963455022,6.637824312365861,16.239260802847834,0.23256337746602695,0.20895810616706773,1.2919446658343077,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed1-final-ctx-s104-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,1,105,500,7.9079664847565105,6.6379964810008545,16.517283211941166,0.23261330350967493,0.20912827015562013,1.152082437183708,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed1-final-ctx-s105-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,1,106,500,7.8758357273804185,6.630347690325437,16.30557590538752,0.23259875311933628,0.20901489983804514,1.0727843176573515,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed1-final-ctx-s106-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,1,107,500,7.883214666951156,6.644359641829617,16.319650817100953,0.23255997512045773,0.2090043972196379,1.2947877212427557,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed1-final-ctx-s107-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,1,108,500,7.853857974827457,6.647550907095414,16.09177877165841,0.23251331250594942,0.20887421799170594,1.0670212162658572,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed1-final-ctx-s108-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,1,109,500,7.849754798644676,6.624411993220047,16.217836075769434,0.23260530797721743,0.20896643720121924,1.2068091365508735,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed1-final-ctx-s109-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,2,100,500,8.023896451268177,6.745717451992594,19.736858324215305,0.2337210820782905,0.21160112995063263,1.098124269861728,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed2-final-ctx-s100-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,2,101,500,7.977695424088373,6.771846554551219,19.50897130438915,0.23365217299189484,0.21140124143615618,1.312146614305675,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed2-final-ctx-s101-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,2,102,500,7.9814391438847485,6.758070473605299,19.549351604432967,0.23367712735795537,0.2114681133543784,1.1077100257389247,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed2-final-ctx-s102-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,2,103,500,8.078384892374002,6.769532273749402,19.937775441321914,0.23370917744543482,0.21166042822816386,1.2182992659509182,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed2-final-ctx-s103-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,2,104,500,8.04376148474538,6.771396197549044,19.80690923885821,0.23369033066758266,0.21157971371914197,0.9978521750308573,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed2-final-ctx-s104-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,2,105,500,8.080842382716666,6.760058266409966,19.983808741227286,0.23373666178845084,0.21172355765291573,1.36047193268314,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed2-final-ctx-s105-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,2,106,500,8.03989880183759,6.773089009826591,19.803920322397367,0.23369538357775568,0.21159097592382178,1.183336944784969,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed2-final-ctx-s106-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,2,107,500,8.05457816862275,6.768444084494393,19.848050770744848,0.23369972400407746,0.21161116484850678,1.3562699132598937,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed2-final-ctx-s107-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,2,108,500,8.032970403209957,6.775618378372387,19.726286377572205,0.23366371095640157,0.2115180201347055,1.1683222618885338,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed2-final-ctx-s108-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP,m1,2,109,500,8.034171693001543,6.762217370742069,19.78923673036716,0.23371264801395844,0.2116065397616369,1.1896697003394365,821.62744140625,20260909-phase3-seed20260910_n5000-m1-seed2-final-ctx-s109-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,0,100,500,9.705503414399812,10.95924742576015,29.143239035327333,0.2518567699551986,0.22737098812155912,1.4615881801582873,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed0-final-ctx-s100-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,0,101,500,9.844016227480239,10.997576783478616,30.077156591291594,0.252263958247168,0.22880966853927406,1.3878200203180313,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed0-final-ctx-s101-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,0,102,500,10.058046365979333,11.032837713609739,28.255008574525046,0.2522003663414586,0.22726693759915043,0.9954164489172399,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed0-final-ctx-s102-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,0,103,500,9.596349115890089,11.022042150780603,33.22454887437297,0.25257309747228934,0.23148774898122632,1.4909473438747227,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed0-final-ctx-s103-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,0,104,500,9.698254123986171,11.038305213444218,32.03646526770274,0.2526968739491573,0.23069929575211964,1.2576731820590794,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed0-final-ctx-s104-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,0,105,500,9.62029070372069,10.979976937350372,32.33540826130342,0.2524230816138361,0.23053945320295596,1.0307217459194362,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed0-final-ctx-s105-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,0,106,500,9.641743519728205,10.975668378523014,30.99595157362583,0.25241317033934,0.22938764594854794,1.3452833113260567,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed0-final-ctx-s106-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,0,107,500,9.642471033689967,11.012406920310324,32.11487373609233,0.25243620512713344,0.23037596190016482,1.4806988770142198,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed0-final-ctx-s107-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,0,108,500,9.649082675080518,11.081530956080565,33.03848065910007,0.2527417937794832,0.23166072013308678,1.4218087228946388,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed0-final-ctx-s108-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,0,109,500,9.66205019327361,10.984884785513337,29.286488126739947,0.2520786892705917,0.22733134599099533,0.7849932801909745,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed0-final-ctx-s109-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,1,100,500,10.40595020486053,12.784337629919548,33.01080693400879,0.2536492941720943,0.23331872318957483,1.1734040407463908,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed1-final-ctx-s100-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,1,101,500,10.41985860032864,12.242431409472001,32.57173052770375,0.2532188209692794,0.23387704999683026,0.9447874533943832,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed1-final-ctx-s101-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,1,102,500,10.728677828196394,12.789712765981914,31.763389742142266,0.25386212564028915,0.23357839707919772,1.4186171628534794,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed1-final-ctx-s102-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,1,103,500,9.932158523891346,11.520592958116712,36.33879596228774,0.2525986737633033,0.23591015320528802,1.2857578792609274,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed1-final-ctx-s103-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,1,104,500,10.058907925996644,11.744234304133391,36.43480327870996,0.2527986300643158,0.23573003246517113,1.2656826260499656,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed1-final-ctx-s104-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,1,105,500,10.030460215936769,11.666955705440193,36.62555950989289,0.252803525506807,0.23586402445279422,1.0962052471004426,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed1-final-ctx-s105-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,1,106,500,10.377907782296203,12.271261581615533,33.4412641581106,0.253474745345255,0.23432853066496181,0.8682970418594778,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed1-final-ctx-s106-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,1,107,500,10.03793065181064,11.77514287730643,35.70011058094257,0.25277779452097293,0.2352309407572219,1.2728506559506059,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed1-final-ctx-s107-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,1,108,500,9.998154790679708,11.575479791933336,35.48091002429625,0.2525415557458214,0.23541685034904167,1.2829916249029338,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed1-final-ctx-s108-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,1,109,500,10.387158069876609,12.420391167830754,33.342832959562244,0.25366623725043597,0.23408542886925177,1.1600118009373546,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed1-final-ctx-s109-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,2,100,500,9.612071565836597,10.546436470683197,26.483598812649824,0.2511254815060123,0.23035688021580844,1.1500360169447958,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed2-final-ctx-s100-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,2,101,500,9.723036496409623,10.509180161319737,27.203183873518782,0.25170853446663616,0.23138100966480607,1.4386611552909017,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed2-final-ctx-s101-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,2,102,500,9.634852802137999,10.761972399207528,26.098703399989066,0.2514302109506803,0.23014334373304765,1.144915966782719,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed2-final-ctx-s102-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,2,103,500,9.310817898607807,9.824211109740283,29.8514134564418,0.25130723627889434,0.234031395157019,1.361130639910698,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed2-final-ctx-s103-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,2,104,500,9.446354443067124,10.118461076001994,28.491088336127707,0.2513935894333409,0.23278159669037785,1.2327504609711468,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed2-final-ctx-s104-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,2,105,500,9.434896635028394,10.111805022838432,28.770351619104122,0.25141563464432287,0.23300888852314325,1.3720093593001366,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed2-final-ctx-s105-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,2,106,500,9.347623592677497,10.214112799022091,28.13020854053446,0.2513625204060755,0.23217270842272195,1.2522218306548893,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed2-final-ctx-s106-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,2,107,500,9.424818565417194,10.128144892831353,28.188946303155653,0.2511192614790349,0.23223096784308087,1.303346024826169,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed2-final-ctx-s107-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,2,108,500,9.615315857584442,10.125489865627749,28.659741842057052,0.2515296618358873,0.23284964299528585,1.3110324060544372,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed2-final-ctx-s108-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Attentive CNP + PE,m2,2,109,500,9.591784928174803,10.66746227586883,26.39262872610086,0.2510731314354367,0.23018081773063312,1.3130188370123506,821.63671875,20260909-phase3-seed20260910_n5000-m2-seed2-final-ctx-s109-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,0,100,500,5.007427027282862,4.727480860554806,22.455707058340415,0.22513087207705357,0.199338325486917,4.270949816331267,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed0-final-ctx-s100-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,0,101,500,4.882431162380876,4.776685356649746,9.95581038465589,0.22489801263803327,0.19315856124343542,4.4786882465705276,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed0-final-ctx-s101-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,0,102,500,4.615268582307122,4.750248360734178,11.588353818346436,0.22492327809580798,0.19411984781701144,4.459067260846496,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed0-final-ctx-s102-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,0,103,500,4.888412753746345,4.744684862590022,36.06617212088663,0.22526871362158024,0.21351696102137893,4.612657345831394,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed0-final-ctx-s103-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,0,104,500,4.697779898421917,4.773890030515196,14.319381114156164,0.22494880893656966,0.19649101477655986,4.598895854316652,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed0-final-ctx-s104-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,0,105,500,5.161482724584776,4.776521988429858,38.54573906555826,0.2253079423420342,0.21583314237788187,4.717899066861719,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed0-final-ctx-s105-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,0,106,500,4.757632515196082,4.758001732885943,14.33768135502797,0.22499577263289447,0.1966118325793016,4.533926423173398,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed0-final-ctx-s106-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,0,107,500,4.697117319031829,4.767656054778991,37.01198889918816,0.22512483090065785,0.21423511339740428,4.525421393103898,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed0-final-ctx-s107-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,0,108,500,4.571916945329645,4.753596189800611,13.141941055233383,0.22494788429824528,0.19537986371398594,4.36480656825006,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed0-final-ctx-s108-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,0,109,500,4.903467823809108,4.752688398207584,34.566768167981195,0.22522324391456128,0.21195639867336724,4.670355070848018,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed0-final-ctx-s109-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,1,100,500,5.487539204896002,4.305043920609444,14.898650883740794,0.2253835378925829,0.19462100632419926,4.495210772380233,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s100-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,1,101,500,4.679308858931269,4.307954752332628,7.005779553294887,0.22507449726630155,0.1910290862476244,4.46539504500106,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s101-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,1,102,500,4.9134531313823215,4.309704004962019,7.221066153078347,0.2251644586531522,0.1912723826954176,4.482040895614773,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s102-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,1,103,500,5.444572895238678,4.3917497944124895,15.845151459432941,0.2252749131440474,0.19587999728906588,4.581769174896181,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s103-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,1,104,500,5.061060611432086,4.342639515822897,8.56063367485304,0.22517121860860317,0.19260339617258346,4.598588844761252,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s104-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,1,105,500,5.572039190029532,4.380392237569264,27.429314429995234,0.22547118864165122,0.20304451387965222,4.501185621600598,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s105-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,1,106,500,5.246227208061609,4.377364811149382,10.526762607661047,0.2253195754141501,0.19354015453794798,4.633191142696887,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s106-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,1,107,500,5.132198236895301,4.347719636060135,19.42485823742725,0.22515435144969004,0.1967546977974362,4.595053307246417,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s107-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,1,108,500,4.880811723524735,4.294645657381172,9.527901232649533,0.2249954078642364,0.19255272233904816,4.571060836315155,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s108-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,1,109,500,5.355910164425275,4.387723696159321,11.669836655223177,0.2255555800091973,0.1941900561632489,4.559642257168889,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,2,100,500,5.436380699715887,4.504740793459993,17.94322677690132,0.22556355415570814,0.19647743206032642,4.548495225142688,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,2,101,500,5.568911374339767,4.502128634932991,8.85679216766,0.22515959364903337,0.19196258486781545,4.646162263117731,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,2,102,500,5.495675178095334,4.533870129057025,9.709962083106303,0.2253027249837837,0.1924987593425515,4.520170096773654,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,2,103,500,5.543674632910752,4.621640069074859,32.551398874205226,0.22562868616404513,0.20939884137451995,4.6165244351141155,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,2,104,500,5.200115788407636,4.536494937944805,11.690280887841181,0.22526045839896408,0.1941644324484595,4.660169083159417,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,2,105,500,5.183989079723687,4.598184708430632,35.351789954091814,0.2257365365139877,0.21167427219398885,4.6102232481352985,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s105-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,2,106,500,5.300031421570408,4.635375655164436,12.944301586710333,0.2254824184793838,0.19526416665020663,4.508877085056156,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s106-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,2,107,500,5.093988674509808,4.551228508847989,33.58804082945262,0.225390812552717,0.20972731287808033,4.618360870983452,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s107-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,2,108,500,5.17867650709882,4.536070285574752,11.53128813889024,0.22516334538540866,0.19354527598903784,4.508466431871057,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s108-n500-drop10100-mc50
seed20260910_n5000,seed20260910,5000,4981,Density-guided CNP (ours),ours,2,109,500,5.44619788221867,4.629435134471617,30.432087803150328,0.2258079691631009,0.20751215318936486,4.4389695869758725,6726.30517578125,20260909-phase3-seed20260910_n5000-ours-seed2-final-ctx-s109-n500-drop10100-mc50
seed20260911_n5000,seed20260911,5000,4980,CNP,m0,0,100,500,7.7276165901677505,5.3569159333349825,12.265179381884067,0.23104198870546672,0.2074110013559174,1.1741914572194219,226.38232421875,20260909-phase3-seed20260911_n5000-m0-seed0-final-ctx-s100-n500-drop10100-mc50
