row_type,five_k_subset_id,ten_k_subset_id,ten_k_comparator,training_seed,context_seed,region,threshold_k,five_k_ours_coverage_percent,ten_k_comparator_coverage_percent,difference_percentage_points,comparison,five_k_run_id,ten_k_run_id,five_k_source_sha256,ten_k_source_sha256,paired_cell_count,mean_difference_percentage_points,difference_sd_percentage_points,win_count,tie_count,loss_count,pairing_note
paired_cell,original_n5000,original_n10000,Attentive CNP,1,109,peak_equal_feature,1,12.5,0.0,12.5,win,20260909-phase2-b5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed1-final-ctx-s109-n500-drop10100-mc50,0b45720685a60399fc88b9fc3f694cf7ce88e27889faf4240a3083b9c74b368f,e0ae47b454dccd2dfd4b7ac00e8b98af02654ec1f22772a65ea005cb793f87fa,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,1,109,peak_equal_feature,2,37.5,12.5,25.0,win,20260909-phase2-b5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed1-final-ctx-s109-n500-drop10100-mc50,0b45720685a60399fc88b9fc3f694cf7ce88e27889faf4240a3083b9c74b368f,e0ae47b454dccd2dfd4b7ac00e8b98af02654ec1f22772a65ea005cb793f87fa,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,1,109,peak_equal_feature,3,50.0,25.0,25.0,win,20260909-phase2-b5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed1-final-ctx-s109-n500-drop10100-mc50,0b45720685a60399fc88b9fc3f694cf7ce88e27889faf4240a3083b9c74b368f,e0ae47b454dccd2dfd4b7ac00e8b98af02654ec1f22772a65ea005cb793f87fa,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,1,109,continuum_equal_window,1,49.16666666666667,38.33333333333333,10.833333333333343,win,20260909-phase2-b5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed1-final-ctx-s109-n500-drop10100-mc50,0b45720685a60399fc88b9fc3f694cf7ce88e27889faf4240a3083b9c74b368f,e0ae47b454dccd2dfd4b7ac00e8b98af02654ec1f22772a65ea005cb793f87fa,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,1,109,continuum_equal_window,2,88.33333333333334,70.83333333333334,17.5,win,20260909-phase2-b5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed1-final-ctx-s109-n500-drop10100-mc50,0b45720685a60399fc88b9fc3f694cf7ce88e27889faf4240a3083b9c74b368f,e0ae47b454dccd2dfd4b7ac00e8b98af02654ec1f22772a65ea005cb793f87fa,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,1,109,continuum_equal_window,3,98.75,88.75,10.0,win,20260909-phase2-b5000-ours-seed1-final-ctx-s109-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed1-final-ctx-s109-n500-drop10100-mc50,0b45720685a60399fc88b9fc3f694cf7ce88e27889faf4240a3083b9c74b368f,e0ae47b454dccd2dfd4b7ac00e8b98af02654ec1f22772a65ea005cb793f87fa,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,100,peak_equal_feature,1,37.5,12.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s100-n500-drop10100-mc50,ebdc9626ab11ba500e8a15da8041d3cd9ca9a638cffb941154f7dbda7424263b,6d61b0e06e4f4bde00a7006832721fa584153fd9976bcb4a487f79e4e0982e3c,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,100,peak_equal_feature,2,62.5,37.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s100-n500-drop10100-mc50,ebdc9626ab11ba500e8a15da8041d3cd9ca9a638cffb941154f7dbda7424263b,6d61b0e06e4f4bde00a7006832721fa584153fd9976bcb4a487f79e4e0982e3c,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,100,peak_equal_feature,3,75.0,37.5,37.5,win,20260909-phase2-b5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s100-n500-drop10100-mc50,ebdc9626ab11ba500e8a15da8041d3cd9ca9a638cffb941154f7dbda7424263b,6d61b0e06e4f4bde00a7006832721fa584153fd9976bcb4a487f79e4e0982e3c,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,100,continuum_equal_window,1,50.41666666666667,42.91666666666667,7.5,win,20260909-phase2-b5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s100-n500-drop10100-mc50,ebdc9626ab11ba500e8a15da8041d3cd9ca9a638cffb941154f7dbda7424263b,6d61b0e06e4f4bde00a7006832721fa584153fd9976bcb4a487f79e4e0982e3c,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,100,continuum_equal_window,2,88.33333333333334,77.08333333333334,11.25,win,20260909-phase2-b5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s100-n500-drop10100-mc50,ebdc9626ab11ba500e8a15da8041d3cd9ca9a638cffb941154f7dbda7424263b,6d61b0e06e4f4bde00a7006832721fa584153fd9976bcb4a487f79e4e0982e3c,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,100,continuum_equal_window,3,100.0,96.66666666666666,3.333333333333343,win,20260909-phase2-b5000-ours-seed2-final-ctx-s100-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s100-n500-drop10100-mc50,ebdc9626ab11ba500e8a15da8041d3cd9ca9a638cffb941154f7dbda7424263b,6d61b0e06e4f4bde00a7006832721fa584153fd9976bcb4a487f79e4e0982e3c,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,101,peak_equal_feature,1,25.0,12.5,12.5,win,20260909-phase2-b5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s101-n500-drop10100-mc50,531251007e272b259ab180dcb1f3ff5fc742589a71280f6f8ce8d0d8683af93b,fab5ed3d7df1c537c02ced6107182f301f059aafaaec7fb787d53895b41db618,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,101,peak_equal_feature,2,50.0,37.5,12.5,win,20260909-phase2-b5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s101-n500-drop10100-mc50,531251007e272b259ab180dcb1f3ff5fc742589a71280f6f8ce8d0d8683af93b,fab5ed3d7df1c537c02ced6107182f301f059aafaaec7fb787d53895b41db618,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,101,peak_equal_feature,3,62.5,37.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s101-n500-drop10100-mc50,531251007e272b259ab180dcb1f3ff5fc742589a71280f6f8ce8d0d8683af93b,fab5ed3d7df1c537c02ced6107182f301f059aafaaec7fb787d53895b41db618,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,101,continuum_equal_window,1,50.83333333333333,45.0,5.833333333333329,win,20260909-phase2-b5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s101-n500-drop10100-mc50,531251007e272b259ab180dcb1f3ff5fc742589a71280f6f8ce8d0d8683af93b,fab5ed3d7df1c537c02ced6107182f301f059aafaaec7fb787d53895b41db618,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,101,continuum_equal_window,2,89.16666666666666,78.33333333333334,10.833333333333314,win,20260909-phase2-b5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s101-n500-drop10100-mc50,531251007e272b259ab180dcb1f3ff5fc742589a71280f6f8ce8d0d8683af93b,fab5ed3d7df1c537c02ced6107182f301f059aafaaec7fb787d53895b41db618,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,101,continuum_equal_window,3,100.0,96.66666666666666,3.333333333333343,win,20260909-phase2-b5000-ours-seed2-final-ctx-s101-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s101-n500-drop10100-mc50,531251007e272b259ab180dcb1f3ff5fc742589a71280f6f8ce8d0d8683af93b,fab5ed3d7df1c537c02ced6107182f301f059aafaaec7fb787d53895b41db618,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,102,peak_equal_feature,1,37.5,25.0,12.5,win,20260909-phase2-b5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s102-n500-drop10100-mc50,79f24ba6c33790205ee065df85323f83a2a6da85453b7675da9e1f7183757fb8,d270ac7b536ba1abde37c60e0a240cb74064290a4153c6d6e1e63424318c3c55,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,102,peak_equal_feature,2,62.5,37.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s102-n500-drop10100-mc50,79f24ba6c33790205ee065df85323f83a2a6da85453b7675da9e1f7183757fb8,d270ac7b536ba1abde37c60e0a240cb74064290a4153c6d6e1e63424318c3c55,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,102,peak_equal_feature,3,87.5,37.5,50.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s102-n500-drop10100-mc50,79f24ba6c33790205ee065df85323f83a2a6da85453b7675da9e1f7183757fb8,d270ac7b536ba1abde37c60e0a240cb74064290a4153c6d6e1e63424318c3c55,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,102,continuum_equal_window,1,48.75,42.91666666666667,5.833333333333329,win,20260909-phase2-b5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s102-n500-drop10100-mc50,79f24ba6c33790205ee065df85323f83a2a6da85453b7675da9e1f7183757fb8,d270ac7b536ba1abde37c60e0a240cb74064290a4153c6d6e1e63424318c3c55,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,102,continuum_equal_window,2,90.0,77.08333333333334,12.916666666666657,win,20260909-phase2-b5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s102-n500-drop10100-mc50,79f24ba6c33790205ee065df85323f83a2a6da85453b7675da9e1f7183757fb8,d270ac7b536ba1abde37c60e0a240cb74064290a4153c6d6e1e63424318c3c55,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,102,continuum_equal_window,3,100.0,96.66666666666666,3.333333333333343,win,20260909-phase2-b5000-ours-seed2-final-ctx-s102-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s102-n500-drop10100-mc50,79f24ba6c33790205ee065df85323f83a2a6da85453b7675da9e1f7183757fb8,d270ac7b536ba1abde37c60e0a240cb74064290a4153c6d6e1e63424318c3c55,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,103,peak_equal_feature,1,50.0,12.5,37.5,win,20260909-phase2-b5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s103-n500-drop10100-mc50,23be98c7fd3759e75c7f703d30f3eb1847316f7039578d01861442a580f88d64,be5e53cb727162ba2c6d85c3e11771bf0236b05bc20997c095d252251ce2a008,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,103,peak_equal_feature,2,62.5,37.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s103-n500-drop10100-mc50,23be98c7fd3759e75c7f703d30f3eb1847316f7039578d01861442a580f88d64,be5e53cb727162ba2c6d85c3e11771bf0236b05bc20997c095d252251ce2a008,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,103,peak_equal_feature,3,75.0,37.5,37.5,win,20260909-phase2-b5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s103-n500-drop10100-mc50,23be98c7fd3759e75c7f703d30f3eb1847316f7039578d01861442a580f88d64,be5e53cb727162ba2c6d85c3e11771bf0236b05bc20997c095d252251ce2a008,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,103,continuum_equal_window,1,48.33333333333333,46.66666666666667,1.6666666666666572,win,20260909-phase2-b5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s103-n500-drop10100-mc50,23be98c7fd3759e75c7f703d30f3eb1847316f7039578d01861442a580f88d64,be5e53cb727162ba2c6d85c3e11771bf0236b05bc20997c095d252251ce2a008,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,103,continuum_equal_window,2,86.25,79.16666666666666,7.083333333333343,win,20260909-phase2-b5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s103-n500-drop10100-mc50,23be98c7fd3759e75c7f703d30f3eb1847316f7039578d01861442a580f88d64,be5e53cb727162ba2c6d85c3e11771bf0236b05bc20997c095d252251ce2a008,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,103,continuum_equal_window,3,100.0,96.66666666666666,3.333333333333343,win,20260909-phase2-b5000-ours-seed2-final-ctx-s103-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s103-n500-drop10100-mc50,23be98c7fd3759e75c7f703d30f3eb1847316f7039578d01861442a580f88d64,be5e53cb727162ba2c6d85c3e11771bf0236b05bc20997c095d252251ce2a008,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,104,peak_equal_feature,1,37.5,12.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s104-n500-drop10100-mc50,7b603fc250c289cfd8c9fdd465b0762ce9c1fde1fb6433c66e43d24479e976d0,fd1357ccfbdc1d8cb4c2ea1e273f30c2d18acbab3798fe3a35128d9981128477,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,104,peak_equal_feature,2,62.5,37.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s104-n500-drop10100-mc50,7b603fc250c289cfd8c9fdd465b0762ce9c1fde1fb6433c66e43d24479e976d0,fd1357ccfbdc1d8cb4c2ea1e273f30c2d18acbab3798fe3a35128d9981128477,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,104,peak_equal_feature,3,87.5,37.5,50.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s104-n500-drop10100-mc50,7b603fc250c289cfd8c9fdd465b0762ce9c1fde1fb6433c66e43d24479e976d0,fd1357ccfbdc1d8cb4c2ea1e273f30c2d18acbab3798fe3a35128d9981128477,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,104,continuum_equal_window,1,50.0,45.83333333333333,4.166666666666671,win,20260909-phase2-b5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s104-n500-drop10100-mc50,7b603fc250c289cfd8c9fdd465b0762ce9c1fde1fb6433c66e43d24479e976d0,fd1357ccfbdc1d8cb4c2ea1e273f30c2d18acbab3798fe3a35128d9981128477,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,104,continuum_equal_window,2,89.16666666666666,78.33333333333334,10.833333333333314,win,20260909-phase2-b5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s104-n500-drop10100-mc50,7b603fc250c289cfd8c9fdd465b0762ce9c1fde1fb6433c66e43d24479e976d0,fd1357ccfbdc1d8cb4c2ea1e273f30c2d18acbab3798fe3a35128d9981128477,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,104,continuum_equal_window,3,100.0,96.66666666666666,3.333333333333343,win,20260909-phase2-b5000-ours-seed2-final-ctx-s104-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s104-n500-drop10100-mc50,7b603fc250c289cfd8c9fdd465b0762ce9c1fde1fb6433c66e43d24479e976d0,fd1357ccfbdc1d8cb4c2ea1e273f30c2d18acbab3798fe3a35128d9981128477,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,105,peak_equal_feature,1,37.5,12.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s105-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s105-n500-drop10100-mc50,d7d5371125cb5baa2ea6752636c4e55d1f0aeb53b64d6dec891d233662e5f46c,40601c8017fac6adf08217142604d399d568dbea7126c3c77d46962f626d7c38,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,105,peak_equal_feature,2,62.5,37.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s105-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s105-n500-drop10100-mc50,d7d5371125cb5baa2ea6752636c4e55d1f0aeb53b64d6dec891d233662e5f46c,40601c8017fac6adf08217142604d399d568dbea7126c3c77d46962f626d7c38,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,105,peak_equal_feature,3,75.0,37.5,37.5,win,20260909-phase2-b5000-ours-seed2-final-ctx-s105-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s105-n500-drop10100-mc50,d7d5371125cb5baa2ea6752636c4e55d1f0aeb53b64d6dec891d233662e5f46c,40601c8017fac6adf08217142604d399d568dbea7126c3c77d46962f626d7c38,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,105,continuum_equal_window,1,47.91666666666667,46.25,1.6666666666666714,win,20260909-phase2-b5000-ours-seed2-final-ctx-s105-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s105-n500-drop10100-mc50,d7d5371125cb5baa2ea6752636c4e55d1f0aeb53b64d6dec891d233662e5f46c,40601c8017fac6adf08217142604d399d568dbea7126c3c77d46962f626d7c38,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,105,continuum_equal_window,2,87.5,78.33333333333334,9.166666666666657,win,20260909-phase2-b5000-ours-seed2-final-ctx-s105-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s105-n500-drop10100-mc50,d7d5371125cb5baa2ea6752636c4e55d1f0aeb53b64d6dec891d233662e5f46c,40601c8017fac6adf08217142604d399d568dbea7126c3c77d46962f626d7c38,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,105,continuum_equal_window,3,100.0,96.66666666666666,3.333333333333343,win,20260909-phase2-b5000-ours-seed2-final-ctx-s105-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s105-n500-drop10100-mc50,d7d5371125cb5baa2ea6752636c4e55d1f0aeb53b64d6dec891d233662e5f46c,40601c8017fac6adf08217142604d399d568dbea7126c3c77d46962f626d7c38,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,106,peak_equal_feature,1,50.0,12.5,37.5,win,20260909-phase2-b5000-ours-seed2-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s106-n500-drop10100-mc50,5e2449d48529eecb276c7ec957ec85085600726d4982ffcaa2380b0cf5190fbe,9a5738f178a162faa36a0451305a2000858c3b79a47ff29a48616ffe4494c7e7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,106,peak_equal_feature,2,62.5,37.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s106-n500-drop10100-mc50,5e2449d48529eecb276c7ec957ec85085600726d4982ffcaa2380b0cf5190fbe,9a5738f178a162faa36a0451305a2000858c3b79a47ff29a48616ffe4494c7e7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,106,peak_equal_feature,3,87.5,37.5,50.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s106-n500-drop10100-mc50,5e2449d48529eecb276c7ec957ec85085600726d4982ffcaa2380b0cf5190fbe,9a5738f178a162faa36a0451305a2000858c3b79a47ff29a48616ffe4494c7e7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,106,continuum_equal_window,1,48.75,45.0,3.75,win,20260909-phase2-b5000-ours-seed2-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s106-n500-drop10100-mc50,5e2449d48529eecb276c7ec957ec85085600726d4982ffcaa2380b0cf5190fbe,9a5738f178a162faa36a0451305a2000858c3b79a47ff29a48616ffe4494c7e7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,106,continuum_equal_window,2,87.5,78.33333333333334,9.166666666666657,win,20260909-phase2-b5000-ours-seed2-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s106-n500-drop10100-mc50,5e2449d48529eecb276c7ec957ec85085600726d4982ffcaa2380b0cf5190fbe,9a5738f178a162faa36a0451305a2000858c3b79a47ff29a48616ffe4494c7e7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,106,continuum_equal_window,3,100.0,96.66666666666666,3.333333333333343,win,20260909-phase2-b5000-ours-seed2-final-ctx-s106-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s106-n500-drop10100-mc50,5e2449d48529eecb276c7ec957ec85085600726d4982ffcaa2380b0cf5190fbe,9a5738f178a162faa36a0451305a2000858c3b79a47ff29a48616ffe4494c7e7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,107,peak_equal_feature,1,37.5,12.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s107-n500-drop10100-mc50,dd0506a161a9707b18cca4114ea2d64ee31a79b2c762d6650b4e80697278b1df,7dcf8da7bf998b218de4a8a02d3c7f9cb47d4b48cc2c482ddd87f1a1a80b18b7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,107,peak_equal_feature,2,62.5,37.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s107-n500-drop10100-mc50,dd0506a161a9707b18cca4114ea2d64ee31a79b2c762d6650b4e80697278b1df,7dcf8da7bf998b218de4a8a02d3c7f9cb47d4b48cc2c482ddd87f1a1a80b18b7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,107,peak_equal_feature,3,87.5,37.5,50.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s107-n500-drop10100-mc50,dd0506a161a9707b18cca4114ea2d64ee31a79b2c762d6650b4e80697278b1df,7dcf8da7bf998b218de4a8a02d3c7f9cb47d4b48cc2c482ddd87f1a1a80b18b7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,107,continuum_equal_window,1,50.83333333333333,45.0,5.833333333333329,win,20260909-phase2-b5000-ours-seed2-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s107-n500-drop10100-mc50,dd0506a161a9707b18cca4114ea2d64ee31a79b2c762d6650b4e80697278b1df,7dcf8da7bf998b218de4a8a02d3c7f9cb47d4b48cc2c482ddd87f1a1a80b18b7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,107,continuum_equal_window,2,89.16666666666666,78.33333333333334,10.833333333333314,win,20260909-phase2-b5000-ours-seed2-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s107-n500-drop10100-mc50,dd0506a161a9707b18cca4114ea2d64ee31a79b2c762d6650b4e80697278b1df,7dcf8da7bf998b218de4a8a02d3c7f9cb47d4b48cc2c482ddd87f1a1a80b18b7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,107,continuum_equal_window,3,100.0,96.66666666666666,3.333333333333343,win,20260909-phase2-b5000-ours-seed2-final-ctx-s107-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s107-n500-drop10100-mc50,dd0506a161a9707b18cca4114ea2d64ee31a79b2c762d6650b4e80697278b1df,7dcf8da7bf998b218de4a8a02d3c7f9cb47d4b48cc2c482ddd87f1a1a80b18b7,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,108,peak_equal_feature,1,37.5,12.5,25.0,win,20260909-phase2-b5000-ours-seed2-final-ctx-s108-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s108-n500-drop10100-mc50,0748b4af21193e8c8c670ffa9016f37b2991978e961333a9664e34e4e117743b,65aa597c093fb7a5eb6f7afe1fcb93df43cf8f310871d01bcc64ac0031b93904,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,108,peak_equal_feature,2,50.0,37.5,12.5,win,20260909-phase2-b5000-ours-seed2-final-ctx-s108-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s108-n500-drop10100-mc50,0748b4af21193e8c8c670ffa9016f37b2991978e961333a9664e34e4e117743b,65aa597c093fb7a5eb6f7afe1fcb93df43cf8f310871d01bcc64ac0031b93904,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,108,peak_equal_feature,3,75.0,37.5,37.5,win,20260909-phase2-b5000-ours-seed2-final-ctx-s108-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s108-n500-drop10100-mc50,0748b4af21193e8c8c670ffa9016f37b2991978e961333a9664e34e4e117743b,65aa597c093fb7a5eb6f7afe1fcb93df43cf8f310871d01bcc64ac0031b93904,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,108,continuum_equal_window,1,49.58333333333333,46.66666666666667,2.916666666666657,win,20260909-phase2-b5000-ours-seed2-final-ctx-s108-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s108-n500-drop10100-mc50,0748b4af21193e8c8c670ffa9016f37b2991978e961333a9664e34e4e117743b,65aa597c093fb7a5eb6f7afe1fcb93df43cf8f310871d01bcc64ac0031b93904,,,,,,,
paired_cell,original_n5000,original_n10000,Attentive CNP,2,108,continuum_equal_window,2,90.0,79.16666666666666,10.833333333333343,win,20260909-phase2-b5000-ours-seed2-final-ctx-s108-n500-drop10100-mc50,20260909-phase3-original_n10000-m1-seed2-final-ctx-s108-n500-drop10100-mc50,0748b4af21193e8c8c670ffa9016f37b2991978e961333a9664e34e4e117743b,65aa597c093fb7a5eb6f7afe1fcb93df43cf8f310871d01bcc64ac0031b93904,,,,,,,
