mode,mode_label,region_id,training_seeds,contexts_per_seed,passing_count_difference_all_events_mean,passing_count_difference_all_events_across_seed_sd,passing_count_difference_all_events_mean_within_seed_context_sd,efficiency_difference_pp_all_events_mean,efficiency_difference_pp_all_events_across_seed_sd,efficiency_difference_pp_all_events_mean_within_seed_context_sd,weighted_bin_MAE_pp_supported_mean,weighted_bin_MAE_pp_supported_across_seed_sd,weighted_bin_MAE_pp_supported_mean_within_seed_context_sd,C1_percent_mean,C1_percent_across_seed_sd,C1_percent_mean_within_seed_context_sd,C2_percent_mean,C2_percent_across_seed_sd,C2_percent_mean_within_seed_context_sd,C3_percent_mean,C3_percent_across_seed_sd,C3_percent_mean_within_seed_context_sd
global_gate,Global decoder gate,FE_broad,3,10,-258.23890399990654,141.53364804945943,125.94530069891248,-2.9600974782199287,1.6223480977700533,1.4436646114043155,3.3714877348114975,1.4674460011477386,1.2575839375243458,28.0,7.211102550927978,9.00212586028863,50.666666666666664,16.77299416721217,5.621826951410452,64.0,16.3707055437449,10.143168018043221
global_gate,Global decoder gate,continuum_1700_2000,3,10,47.44805096445371,106.70193614818399,21.121834535143968,0.5765255281221591,1.2964998316911784,0.25664440504427666,5.187726224787267,0.5094342587936508,0.032736168992540476,46.22222222222223,8.835429520674976,1.4183134143843,84.11111111111113,2.86905585192785,1.1828112517569978,96.38888888888887,0.4811252243246772,0.29280348705263853
global_gate,Global decoder gate,continuum_2200_2400,3,10,85.2986613780278,70.39392527356425,13.418009225572789,0.9380695191688968,0.7741551223310704,0.14756416172410416,4.743231428642374,0.5123256207971347,0.12026259316847154,39.0,6.015604707757983,2.0650252290939948,79.33333333333333,3.843284185866735,0.8417434735286481,93.25,2.704163456597992,0.8695367134908768
global_gate,Global decoder gate,sparse_tail_2700_3000,3,10,15.54812963379114,4.214267272707886,12.318879925938248,10.36541975586076,2.809511515138591,8.212586617292166,12.826103022120884,1.2164908934607315,6.342011116767452,48.2051282051282,10.156565292481208,24.111342901138524,70.25641025641026,6.542231190857994,25.122032198305075,87.17948717948717,7.391556566871583,13.56445134053675
global_attention,Global attention,overall,3,10,-928.6122539993147,967.5464004640462,307.0535143128536,-0.8117239982511492,0.8457573430629776,0.26840342160214475,4.3278495124768455,0.41459232511746164,0.13805390597204895,46.244343891402714,1.6258139568526377,1.3419752827388385,78.06184012066365,1.1940329703176442,0.7490547152244557,92.17948717948717,0.047096515825019204,0.7639574930655999
global_attention,Global attention,DEP_core,3,10,-14.954806143363308,8.990029078481381,3.744865944529668,-1.8061360076525734,1.085752304164418,0.4522784957161435,1.8675557081186793,0.37575099594406675,0.44291925790897535,38.333333333333336,16.072751268321593,13.877092425186001,98.33333333333333,2.8867513459481287,5.270462766947299,100.0,0.0,0.0
global_attention,Global attention,feature_1620_core,3,10,60.10755300325155,4.8022474976053955,5.428190090731292,7.608551013069817,0.6078794300766319,0.6871126697128217,9.85991756251341,0.5225824524314091,0.21957678458465124,21.666666666666668,24.664414311581236,12.297746456210364,50.0,0.0,0.0,50.0,0.0,0.0
global_attention,Global attention,SE_core,3,10,-1.7528113043913696,29.43172227826601,5.688174215232551,-0.1292633705303369,2.17048099397242,0.41948187427968664,4.30362742010445,1.825546361525814,0.34527217788905573,8.333333333333334,14.433756729740644,8.784104611578831,16.666666666666668,28.867513459481287,0.0,80.0,26.457513110645905,7.027283689263065
global_attention,Global attention,FE_core,3,10,-306.83789907411136,325.6017838780992,128.824728719516,-3.600538595096354,3.820720298968542,1.5116724796939218,4.356123178287199,2.641295476328654,1.2182377386556589,6.666666666666667,11.547005383792515,8.606629658238704,18.333333333333332,31.75426480542942,12.297746456210364,23.333333333333332,36.17089069035118,13.321227625941432
global_attention,Global attention,DEP_broad,3,10,-30.585609866460164,9.61089639863086,4.831018021026182,-2.3673072652058953,0.7438774302345867,0.3739178034849986,2.8213791843444596,0.07536547924164463,0.3114391784311435,61.666666666666664,7.264831572567785,6.139102243130303,82.77777777777779,0.962250448649379,1.7568209223157751,100.0,0.0,0.0
